image_id,X,Y,Width,Height,English_text,French_text
2394108,367,253,72,61,white lid on gray container,
2394109,190,146,79,70,man wearing a yellow jacket,
2394119,173,127,67,39,Stop sign hanging from wire,
2394123,150,31,77,115,White shear bedroom curtains,
2394130,10,24,454,297,The sun is shining.,
2394133,382,78,102,181,a tall black refrigerator,
2394135,5,16,470,260,airport with an airplane,
2394138,102,324,125,127,stripes are thinner on zebra legs,
2394142,3,71,488,208,A plane.,
2394147,228,74,268,286,man sitting on ground,
2394152,248,188,162,66,chopped carrots on a plate,
2394155,324,217,115,68,a plate of food,
2394160,132,170,360,40,the train is on a bridge,
2394164,40,197,403,98,reflection of boaters in water,
2394174,28,346,322,114,a batch of hand cut doughnuts,
2394187,189,167,219,70,yellow and black tape in a bathroom,
2394188,84,115,40,29,top arrow points left,
2394192,96,133,70,68,bottom sign shows no left turn,
2394193,119,184,45,75,The letter M on the green street sign.,
2394195,44,363,148,135,the bowl is dirty,
2394196,47,415,128,77,A house,
2394197,223,242,100,255,The orange cone to the right of the fire hydrant.,
2394198,255,122,185,109,A black and brown baseball bat,
2394199,10,67,482,296,Two sandwich slices.,
2394200,209,97,60,53,A woman in a white hat,
2394205,22,258,345,31,Cows are grazing the field,
2394208,13,21,461,262,cows on the city street,
2394212,13,32,165,318,a girl is walking with items on her head,
2394218,209,133,285,204,A motorbike,
2394221,31,15,119,95,A tank in the background.,
2394222,283,388,37,94,A bed,
2394225,129,28,307,277,tennis player running after a ball,
2394232,70,151,18,15,Small orange cone on the left top.,
2394236,209,137,61,87,Reflection of a woman looking in the mirror,
2394239,273,266,104,32,towel on the sand,
2394247,11,125,487,206,A slice of pizza.,
2394248,98,5,307,319,a professional tennis player,
2394252,189,421,134,74,The floor is gray.,
2394259,262,348,47,23,The ground,
2394260,332,263,102,67,a black kite shaped like a whale,
2394262,80,229,147,177,a picture of an elderly man on a wall,
2394266,313,37,32,29,A design on the plate.,
2394278,118,206,205,81,yellow and white egg,
2394280,101,187,397,167,A person,
2394283,135,190,212,138,a white cow laying in the field,
2394291,79,25,169,215,A tall clock tower,
2394296,69,271,428,227,snowboard carving into the snow,
2394298,147,158,82,91,man wearing black jacket in snow,
2394304,7,260,283,101,collared blue polo shirt,
2394305,175,165,195,165,Front of passenger train,
2394307,67,106,36,42,clock at the train station,
2394311,248,132,58,252,A man in white,
2394316,73,77,410,92,airplane is pure white,
2394319,16,29,469,425,Buses are pictured,
2394323,160,78,240,230,candy house is white,
2394328,158,93,142,242,tennis player about to serve,
2394329,37,70,283,423,the building is tall,
2394335,42,37,184,216,red and white stop sign,
2394339,282,10,134,162,square mirror on wall,
2394344,165,63,272,156,A white cat laying on top of a car.,
2394345,35,73,458,223,three zebras are shown,
2394347,375,87,53,87,computer monitor on the desk,
2394350,289,47,110,106,a baby zebra with mother,
2394351,132,187,226,278,A pair of black shorts,
2394356,201,15,280,185,the kite is flying high,
2394357,35,72,282,425,girl holding a bat,
2394372,142,7,339,242,Dog standing in wind.,
2394376,338,133,125,63,an umbrella covered in sunflowers,
2394380,325,210,120,120,boy wears blue pants,
2394389,358,256,43,65,The snow is white,
2394390,200,136,177,106,dog on beach at sunset,
2394394,119,119,136,47,a pair of glasses,
2394397,306,12,122,299,A knife on a cutting board.,
2394402,254,122,65,182,The person is holding a red and gray tie.,
2394404,285,133,136,177,A boy on skiis,
2394405,90,20,297,239,an orange,
2394406,130,403,178,94,The snow is white,
2394415,179,363,103,55,the reflection of a sign on the ground,
2394418,0,0,330,497,a black and white picture of flowers in a vase,
2394421,10,217,144,63,the santa is creepy,
2394427,18,41,349,301,The bear is under water.,
2394428,16,9,87,315,a white paint inside,
2394432,134,141,164,49,green traffic lights over roadway,
2394438,137,73,84,91,\Tower Theatre\ sign at the top of a tower,
2394439,228,29,55,84,Woman has blonde hair.,
2394444,15,45,484,304,Two buses are together.,
2394454,266,8,69,85,power tower in the distance,
2394477,296,214,129,102,a zebra standing on a road,
2394481,177,368,82,74,woman wearing red jacket,
2394486,263,259,44,40,a caution sticker on the toilet,
2394489,3,28,137,339,white blender with clear pitcher,
2394492,196,127,111,99,an orange tabby cat,
2394493,62,161,208,128,The boy is on a skateboard.,
2394494,157,234,139,120,one way sign,
2394498,415,31,25,27,a black knit cap,
2394511,260,195,55,72,a small trash can,
2394514,64,185,205,144,a group of people,
2394527,140,38,202,196,a person is surfing,
2394530,306,278,142,92,A box of doughnuts,
2394532,165,103,154,152,a man is surfing,
2394533,284,238,45,63,red and green fire hydrant,
2394536,197,22,101,123,print of Vincent Van Gogh portrait,
2394540,282,16,202,309,Man riding portable bicycle.,
2394546,79,26,289,210,the cows are grazing,
2394560,304,96,108,157,the snow is white and clear,
2394567,144,44,339,221,the bear has black fur,
2394574,96,39,279,266,a jet is flying,
2394587,94,129,202,216,a baby eating a apple,
2394591,115,11,140,256,the sun is bright,
2394593,163,13,150,217,brown and white horse in the middle,
