image_id,X,Y,Width,Height,English_text,French_text
1283,70,127,24,166,A yellow and black tie on a man,
1289,314,270,32,85,person walking on trail,
1292,210,290,166,307,woman wearing red scarf,
1296,327,536,53,38,pigeon on ground,
1297,356,251,344,192,back of docked houseboat,
1298,534,342,52,21,a yellow skirt,
1304,271,120,177,99,black tv in room,
1305,258,542,52,27,Television remote sitting on a red tablecloth,
1307,181,20,188,185,mirror on the wall,
1310,415,57,57,119,Picture hanging on the wall,
1311,185,54,82,228,A large painting on a wall,
1320,4,0,369,495,Photo taken during the day,
1321,124,385,246,44,People walking on the bridge,
1323,229,70,72,195,tower with pointed top,
1324,59,44,522,342,these are old structures,
1327,362,22,122,98,grey steps on stairs,
1329,78,163,43,62,person walking on spiral stairs,
1334,353,13,28,53,window on a residential building,
1336,65,198,145,105,the silver butter knives,
1339,74,101,44,193,utensil to the left of plate,
1343,221,227,13,14,black letters on paper,
1349,38,8,165,120,Coffee cup full of frothy coffee,
1350,112,159,30,25,cut banana in bowl,
1353,285,11,190,191,Juice in glass bottle,
1362,0,98,41,66,A vase full of red flowers,
1363,46,47,296,113,the rainbow looks like a half moon,
1367,295,205,61,11,wooden slat on chair,
1370,197,13,41,122,a brown wooden cabinet door,
1376,195,258,30,37,the gun is shiny,
1379,1,2,495,143,clear blue sky above a mountaintop.,
1384,174,8,54,54,a window in an apartment building,
1385,506,167,45,86,a black street light,
1392,127,348,128,173,a black chair,
1395,0,114,637,354,Two men sitting at a desk,
1397,63,217,94,54,phone with twisted cord,
1408,444,353,123,83,a white car parked on the street,
1412,722,338,34,35,white car parked near the fence,
1413,15,50,34,32,window side of building,
1418,492,291,189,306,this is a woman,
1419,230,368,281,144,the field is green,
1421,24,470,738,129,yellow lines on the street,
1422,378,345,315,106,black car parked on the street,
1426,235,393,154,125,the street,
1428,289,367,123,66,this is a car,
1435,2,298,678,251,The water is green in color.,
1438,146,483,58,41,License plate on the car,
1443,439,346,349,169,Black car on a road.,
1446,409,328,29,49,window on the building,
1454,454,177,19,29,pane on the window,
1456,12,275,25,157,tall outdoor lamp post,
1458,414,165,64,54,tire of the car,
1461,31,269,171,104,The brown delivery truck,
1471,522,265,130,122,car tire made of black rubber and silver metal,
1472,19,266,632,293,The parked white car.,
1473,241,169,28,28,a brightly lit rear brake light,
1476,504,226,27,67,window in a large office building,
1477,95,197,16,21,window in front of building,
1491,72,89,221,147,blue house with light brown roof,
1496,196,249,99,276,the older woman walking on the sidewalk,
1505,37,296,97,134,a large black trashcan,
1509,251,91,60,24,Street signs says Ames,
1511,262,324,51,166,woman standing on sidewalk,
1513,432,44,21,44,square window on building,
1514,0,1,321,598,book on brown wooden bookshelf,
1517,196,281,32,49,Paper cup on top of desk.,
1518,605,4,32,21,clock on the wall,
1520,448,172,132,177,Vase on the table,
1522,416,269,36,43,a glossy blue coffee mug,
1524,579,164,51,59,Silver faucet on kitchen sink,
1529,83,41,28,38,window on the building,
1538,408,342,25,82,The woman in jeans and a black shirt.,
1539,247,293,37,27,A blue and white parking sign.,
1544,45,46,98,159,the plant on the toilet,
1551,169,39,74,358,white book with black writing,
1553,497,360,102,82,a tan car parked,
1554,22,280,44,46,window on the building,
1558,271,180,60,61,woman has black hair,
1568,137,230,54,117,man walking on sidewalk,
1577,389,89,72,72,Banners on the post,
1578,2,2,160,476,reflection on store window,
1588,127,239,511,184,the bench is long,
1594,198,255,108,59,wood plank on porch,
1596,590,448,52,66,crisp brown leaf fallen off of a tree,
1597,164,244,235,66,a stone in a leaf filled field,
1599,0,321,798,278,silver SUV parked on road,
1601,525,355,76,118,paint on a mailbox,
1602,21,24,31,69,window in front of white building,
1603,414,160,80,68,clock on the wall,
1604,59,308,316,105,The silver car,
1609,336,330,49,118,a women standing,
1610,160,85,16,20,window in front of brick building,
1625,544,200,74,260,Do Not Enter street sign,
1629,443,333,53,132,the red headed woman wlaking on the sidewalk,
1630,81,1,59,46,window in front of building,
1632,225,209,370,310,maroon car parked at the curb,
1633,294,261,268,232,blue vehicle parked on the street,
1634,351,324,163,155,jeep suv parked on curb,
1656,464,19,188,426,a street light on a metal pole,
1663,245,166,251,426,the shelf is color brown,
1664,156,112,363,429,a computer is on front a keyboard,
1666,285,192,213,236,blue and white coffee mug,
1668,610,64,84,124,an empty poster board on the wall,
1673,527,169,77,188,yellow box of snack crackers,
1677,227,187,184,178,Black monitor on desk,
1679,243,112,222,373,Black and white desk lamp,
1680,4,284,788,315,gray plastic trash can under desk,
1682,594,258,194,254,whtie microwave oven,
1683,84,346,163,232,Office chair in front of computer monitor,
1685,468,297,180,288,Blue cardigan draped over blue chair,
1686,1,21,100,192,a row of binders on a shelf,
