image_id,X,Y,Width,Height,English_text,French_text
2352071,53,10,196,134,This is a TV set,
2352077,107,173,235,126,black cover on bike,
2352086,17,170,474,209,a sandwich on rye bread,
2352087,291,205,38,25,the man's right foot,
2352095,12,95,307,203,A train is on the train track,
2352099,287,111,67,182,the zebra is eating,
2352109,141,280,28,50,Green garbage bin,
2352111,16,13,460,304,a very strange photo,
2352112,1,5,495,365,white walls of room,
2352119,216,93,121,178,Brown and white dog.,
2352122,293,170,148,112,a dog by a bench,
2352123,48,67,397,156,two elephants in water,
2352125,233,15,250,317,a little white cup with a brown stain on the inside,
2352126,230,52,149,249,a parking meter next to a road,
2352127,260,33,142,258,giraffe is looking upward,
2352128,71,94,114,246,zebra eating grass,
2352133,179,41,77,105,Small clear glass with water,
2352135,92,130,107,65,particles in the microwave,
2352139,53,338,223,149,two boats rowing down a river,
2352149,231,8,194,322,giraffe,
2352150,10,5,477,328,people playing water polo,
2352151,83,145,184,166,the man is working on laptop,
2352154,274,166,28,50,Person has dark hair.,
2352156,326,249,92,100,a single slice of a red juicy tomato,
2352157,53,95,430,85,RAILROAD BRIDGE CROSSING RIVER,
2352161,348,160,122,151,blue recliner chair,
2352168,1,402,330,96,water at base of fire hydrang,
2352170,340,174,155,155,gifts wrapped and stocked up near the wall,
2352174,269,51,122,65,kite shaped like a bird,
2352175,241,95,79,80,A person skiing.,
2352182,9,438,67,57,Many fruit on display,
2352184,282,31,74,154,purple onion on a salad,
2352187,76,110,375,118,two planes on the runway,
2352191,205,172,51,45,the head of a woman,
2352195,5,187,395,272,black and silver bmw motorcycle,
2352198,200,37,64,59,Headband around woman's head.,
2352201,247,113,29,77,small boy in front of garage,
2352202,10,185,307,288,brown and grey clock,
2352205,342,31,38,51,man has black helmet,
2352207,215,119,220,98,a black train engine,
2352210,33,70,426,405,a white color cat focusing on the camera,
2352212,124,106,103,385,A giraffe standing in a field,
2352216,255,298,98,150,The umpire bent to determine how the ball was thrown,
2352219,31,36,184,95,polka dot black umbrella,
2352227,258,60,46,47,Head of a person,
2352228,3,71,342,151,a herd of elephant on the savanna,
2352237,30,142,195,72,a large white tow truck,
2352238,264,0,130,107,a red and orange colored blood orange,
2352243,55,93,417,187,Truck parked on the road,
2352247,122,179,97,194,person wearing a suit,
2352250,37,135,56,28,a man's eyeglasses,
2352252,328,393,5,8,part of a board,
2352254,0,110,424,258,cat looking at a computer,
2352256,0,287,340,211,Dessert on a white plate,
2352257,48,70,378,166,train car on a flatbed,
2352259,75,254,96,89,a man on the water,
2352266,160,28,302,295,a plant of brocolli,
2352267,240,453,9,10,part of a shirt,
2352273,125,174,40,23,Brown spots on a giraffe,
2352277,432,66,17,22,part of a building,
2352292,204,351,24,31,edge of a bag,
2352293,146,157,280,147,black cat lies in the sun,
2352304,67,35,362,244,three scooters parked beside a road,
2352307,55,209,130,147,child in a small train,
2352312,93,34,360,229,half yellow half white street signs with black letters,
2352313,99,179,143,132,bird on car door handle,
2352314,126,24,39,42,the blind is open,
2352315,275,177,57,76,reflection of robe in mirror,
2352317,195,105,71,165,The inside of a refrigerator.,
2352318,147,123,182,70,switch plate on the wall,
2352320,363,288,130,38,a red and white Toyota sign,
2352323,405,144,23,17,a cow's right eye,
2352328,393,180,50,61,part of a lawn,
2352332,8,67,479,139,a large passenger jet,
2352333,1,75,381,237,long haired white cat,
2352334,455,238,14,36,part of a grass,
2352336,80,52,397,236,white and brown giraffes,
2352342,199,65,81,99,person wearing blue jacket,
2352343,284,100,85,70,person carrying a surfboard,
2352345,45,176,85,64,face of the giraffe,
2352346,78,156,310,169,a green truck on a street,
2352349,1,58,387,316,a gray and black motorcycle,
2352355,331,120,166,262,brown dog watching television,
2352363,96,28,120,52,A multi-colored curtain.,
2352364,271,162,69,65,a red and white plane,
2352366,11,186,72,53,a train on a track,
2352379,304,125,14,22,part of a handle,
2352381,12,235,263,138,a concrete driveway,
2352387,132,204,89,263,SMALL GIRL BY LARGE BRUSH,
2352389,327,101,83,269,sliced onion on bowl,
2352396,277,14,129,202,woman near a mattress,
2352403,184,246,30,31,the shorts are camo,
2352404,196,15,151,181,Woman putting air in her tires,
2352410,61,80,284,125,a ribbon in the sky,
2352411,193,75,212,258,white linen restaurant menu,
2352417,246,128,90,106,blue and white sign,
2352425,53,50,91,315,a large brown panel,
2352443,13,235,55,50,a large green tree,
2352447,6,171,57,91,red kite flying in sky,
2352449,96,158,278,209,suv parked on the street,
2352450,268,108,62,64,The frisbee is red.,
2352454,89,339,105,100,a person on the snowboard,
2352461,391,136,35,38,a white mug on the counter,
2352462,28,38,417,288,two giraffes standing together,
2352464,146,136,65,66,Small white kite with two eyes,
2352466,196,215,204,86,This is a fruit,
2352469,15,31,462,265,large flock of sheep,
2352470,68,0,282,498,White fireplace with a marble mantle and decoration above,
2352474,102,214,30,68,The tie is red.,
2352479,398,129,77,102,This is an elephant,
