image_id,X,Y,Width,Height,English_text,French_text
2376751,0,115,385,214,three sheep looking at camera,
2376754,57,149,375,152,green and white city bus,
2376755,245,146,95,51,the icing is white,
2376757,169,63,89,107,white bathroom tile on wall,
2376760,5,2,482,310,a picture of a nice bedroom,
2376761,17,277,184,95,reflection of building in water,
2376763,75,200,57,70,reflection in the water,
2376767,426,73,28,21,American flag sticker on airplane,
2376769,114,150,72,29,forward canard wing on fighter jet,
2376771,155,47,127,245,boy bouncing a ball,
2376777,1,204,288,221,Novelty train on a track,
2376788,121,77,342,226,yellow passenger train on a train track,
2376792,84,168,77,85,SMALL CHILD IN PINK SHIRT,
2376795,310,112,30,33,eye of a bird,
2376801,231,60,11,15,The yellow tag on the cow's ear.,
2376814,429,61,69,137,A small television,
2376816,68,202,48,101,man wearing a blue and grey baseball jersey,
2376817,175,47,139,276,a man carrying a green suitcase,
2376821,4,55,285,132,A sea otter,
2376839,253,203,221,106,The red bus is on the street.,
2376840,347,138,31,20,very bright street light,
2376843,53,21,394,310,A meal for two on a table,
2376850,232,10,116,267,A girl on a skateboard,
2376862,225,50,166,282,teddy bear with red ribbon,
2376864,443,271,16,24,part of the snow,
2376869,71,76,139,157,Red sign attached to pole.,
2376878,23,59,340,220,Sandwich in the basket.,
2376879,3,13,188,355,RIGHT WING OF AIRPLANE IN FLIGHT,
2376881,93,70,244,205,Two skiiers on a ski slope,
2376883,137,27,200,237,woman sitting on a bench,
2376885,172,65,116,232,a young woman surfing on a board,
2376887,228,14,76,43,blue sky above building,
2376899,83,88,161,372,tall aged green copped tower,
2376905,115,79,50,134,Leafy garland around mirror.,
2376906,205,148,125,34,Electronic sign on the back of a bus,
2376909,50,8,370,386,a man riding a horse,
2376913,78,164,135,95,yellow and white train in background,
2376914,38,281,102,87,two folded white towels,
2376916,2,102,420,192,a bear in the water,
2376921,8,6,485,312,a couple driving a wagon pulled by three horses,
2376925,266,268,39,21,white frisbee,
2376929,31,173,196,189,bear under the water,
2376937,167,63,71,54,The orange is sliced.,
2376939,329,145,137,224,girl with very long hair,
2376942,213,182,13,70,The guy's right arm.,
2376945,18,20,313,452,large tan and brown elephant,
2376949,190,177,88,190,a red traffic signal.,
2376952,371,297,18,18,tip of grass,
2376959,197,121,49,61,A person skiing in a red jacket and black pants.,
2376964,242,140,81,82,a suitcase on the grass,
2376968,26,96,215,173,A young zebra,
2376970,2,199,372,43,patchy snow on dirt,
2376975,310,48,104,213,green and yellow fire hydrant,
2376979,142,144,199,98,a person's feet on the bed,
2376981,308,47,80,85,Large tree in distance.,
2376989,71,450,59,48,A water bottle with orange lid,
2376991,4,141,97,38,street sign on pole,
2377005,243,70,67,193,man wearing a black coat,
2377013,13,221,74,102,Floor is brown color.,
2377021,138,0,88,374,a tall pole with signs on it.,
2377026,107,166,252,55,a concrete bench,
2377030,78,165,330,210,woman reading on bed,
2377031,6,267,323,196,a large row of motorcycles,
2377039,121,386,5,9,part of a road,
2377041,10,21,425,297,a surfer on the beach at sunset,
2377064,54,168,205,290,a giraffe in the tall grass,
2377065,291,159,63,72,the head of a cat,
2377070,143,178,70,46,A man holding onto a windsurfing board,
2377072,120,51,277,276,truck on the street,
2377075,303,157,22,75,The left ear of the dog.,
2377077,119,130,307,174,green street sign with street name,
2377085,92,55,332,307,these two guys are playing a game,
2377087,152,197,130,142,baseball player swinging at ball,
2377090,266,124,67,35,A blue plastic lid,
2377092,313,168,92,66,yellow and maroon sign,
2377093,82,277,38,41,a red and yellow apple,
2377101,40,116,82,65,a book,
2377102,98,3,181,205,a treen sign on a pole.,
2377105,47,51,451,175,two black remote controls,
2377108,24,377,270,122,A beige car in the street,
2377113,4,26,471,266,black and white photo,
2377121,102,12,347,320,man carrying a white surfboard,
2377124,263,7,147,113,a picture hanging on a wall,
2377125,269,98,95,77,the saddle is black,
2377128,147,49,41,74,Bird perched on wire,
2377131,282,230,27,32,part of a jacket,
2377133,349,252,28,40,edge of a short,
2377134,85,308,169,165,License plate on blue car,
2377137,171,235,110,141,Man's face is smiling,
2377148,8,121,288,217,a picture of a city bus,
2377149,266,24,123,247,Man playing tennis,
2377157,222,95,54,20,an orange frisbee,
2377158,187,31,38,38,part of the sky,
2377164,218,51,201,268,a elephant in a pen,
2377170,272,11,36,43,blue sky above land,
2377171,113,77,303,157,bird about to take flight,
2377174,12,8,485,318,An airplane on the runway,
2377176,295,273,68,44,plate of oranges and apples,
2377177,270,143,16,23,Earing worn on the left ear,
2377184,312,70,60,75,Framed artwork on the wall,
2377187,76,121,418,220,a bus on the road,
2377190,114,292,193,195,A suitcase on the ground,
2377203,161,200,107,296,woman wearing a white dress,
2377207,303,52,92,298,copper colored pole in window,
2377209,60,22,162,55,Orange writing on front of bus.,
2377215,267,241,19,17,The left window of the train.,
2377216,281,13,75,44,sky above the boat,
2377221,130,297,48,29,Two black hands on a clock.,
2377238,39,33,422,288,A zebra in a field.,
2377243,32,101,389,256,zebra standing above water,
