image_id,X,Y,Width,Height,English_text,French_text
2317647,87,81,137,99,a knit hat on head,
2317649,61,193,172,170,A black bull in the grass,
2317650,31,25,451,335,The bird is standing by a lighthouse,
2317654,21,19,351,478,a scene during the day time,
2317655,81,149,17,30,white and red sign,
2317660,128,155,195,122,A plane flying,
2317663,327,149,17,15,Tag on animal's ear.,
2317664,141,40,223,200,bananas in a fruit bowl,
2317666,28,87,85,65,a body of water,
2317676,205,30,57,111,The traffic light in off position.,
2317677,73,173,140,139,white three tier cake on table,
2317683,283,43,146,268,The man is running.,
2317689,0,120,460,254,Four people sitting around a table,
2317691,80,75,293,211,Police officer on a motorcycle,
2317706,113,155,183,263,The view of an open train door.,
2317707,81,46,281,302,giraffes in a cage,
2317710,38,157,130,135,these are some fries,
2317712,40,194,178,137,brown and white horse,
2317713,356,5,58,100,banner on the pole,
2317714,152,302,54,36,white fur under the chin,
2317717,47,45,24,19,flower in a pot,
2317718,372,129,42,51,a man's brown short cut hair,
2317720,46,43,242,122,this is his hat,
2317721,426,254,22,19,a green tennis ball,
2317723,169,0,125,100,the sigh has an arrow,
2317731,60,93,67,75,head of a person,
2317737,31,19,191,479,Man in an orange sweater vest,
2317739,116,47,260,245,couple sit on the snow,
2317744,220,6,257,315,Women are playing frisbee,
2317747,49,165,71,39,a body of water,
2317749,88,362,161,92,this is a red van,
2317750,54,71,219,75,green and white signboard,
2317754,407,314,49,42,mouse is black in color,
2317759,213,270,22,58,Person standing upright in the snow,
2317766,210,22,289,181,the book is yellow,
2317768,113,117,127,87,a man is on a surfboard,
2317770,145,193,59,66,three pictures on the wall,
2317771,36,211,203,71,game system on a computer,
2317775,66,41,355,275,Two planes in the foreground,
2317777,107,267,69,93,front of white washing machine,
2317779,68,211,125,100,cow sitting down on grass,
2317781,199,165,37,92,man waring plaid blue t-shirt,
2317789,146,29,150,260,A red and white sign.,
2317792,83,40,375,239,a military cargo jet flying across the sky,
2317796,298,84,120,226,man standing in front of backdrop,
2317801,238,76,45,35,A light is turned on,
2317805,88,23,345,235,Airplane hanging from a ceiling,
2317807,211,180,50,63,a bike in water,
2317813,167,203,138,60,the leg of a soccer player,
2317814,116,77,230,149,A black bear sleeping.,
2317823,1,227,372,53,The fence is wood.,
2317825,15,7,473,266,Some kids are inside a house,
2317826,4,3,490,366,green soccer field with shadow of player behind him,
2317829,0,0,308,102,light in daytime sky,
2317830,86,100,397,173,the horses are pulling a buggy,
2317857,415,82,84,27,white hats on the women,
2317860,116,85,180,115,the cellphone is flipfope,
2317871,253,94,162,161,The cat has gray and brown stripes.,
2317875,203,227,65,138,legs on the bird,
2317885,231,208,140,50,Boat with a motor,
2317886,72,100,42,27,white frisbee,
2317890,88,303,70,53,this is a plate,
2317892,197,188,37,185,leash tied to dog's collar,
2317907,37,31,35,82,red and white stop sign,
2317909,18,84,348,370,large red stop sign,
2317911,81,118,315,162,the bird is standing on the stump,
2317916,335,0,54,47,green turtle on wall,
2317919,5,10,323,477,Tennis match on grass court,
2317921,2,61,496,312,a person sitting at a bench,
2317927,128,277,255,84,A red white and blue umbrella,
2317931,143,130,101,259,giraffe eating from tree,
2317935,482,38,6,10,woman wearing red shirt,
2317936,9,124,487,140,several spectators at rally car race,
2317943,142,136,115,97,Couple of dogs wrapped around a leash,
2317948,46,130,223,49,white train with red lettering,
2317952,1,54,17,148,cabinet next to wooden cabinet,
2317955,86,62,231,60,blue rectangular street sign,
2317957,0,123,306,251,smoke in air,
2317965,73,158,156,269,Sign on the building,
2317966,191,36,120,121,black and white clock,
2317968,25,39,461,287,A person is out in the ocean,
2317972,138,116,85,176,Small white refrigerator,
2317976,54,156,440,212,motorcycles parked outside,
2317978,29,38,326,290,cakes on a platter,
2317986,37,32,320,300,a zebraand a young one walikng,
2317987,381,50,35,26,Red cap on a man,
2317989,16,6,473,279,skiers on a snowy slope,
2317994,220,3,163,125,scone on plate,
2317998,5,92,366,239,A tennis match.,
2318003,51,16,140,427,a piece of food,
2318010,120,384,60,33,the long finger of the hand,
2318015,0,2,231,384,Head with brown hair,
2318025,59,164,187,166,giraffe eating hay,
2318030,240,254,57,47,flower is on shirt,
2318035,164,43,165,226,guy on a surfboard,
2318038,116,88,73,78,the cat has a left ear,
2318041,104,44,176,203,Smiling face of a girl,
2318042,81,35,367,233,A sandwich on a plate.,
2318043,89,44,295,275,gray bench sitting by sidewalk,
2318048,75,43,112,103,A blue sign in the foreground,
2318052,77,52,300,320,view is at the zoo,
2318054,79,13,223,178,a part of the scissor,
2318067,75,229,128,204,toilet fixture in a bathroom,
2318071,92,42,130,80,face of the man,
2318075,1,212,278,236,Half of a sandwich,
2318077,1,1,497,326,employees in a restaurant,
2318078,252,109,144,212,person riding a surfboard,
2318081,292,184,61,47,the engine of an airplane,
2318090,77,3,195,489,tennis player jumping,
2318091,2,259,337,239,small tan tiles covering bathroom floor,
