image_id,X,Y,Width,Height,English_text,French_text
2322434,13,2,480,312,Two elephants facing each other,
2322451,233,0,61,71,round mirror with a dark wooden frame,
2322452,203,240,161,115,monitor has black frame,
2322457,147,401,23,87,Green unripe bananas on the ground.,
2322469,128,313,53,72,woman has leopard luggage,
2322470,0,80,157,168,reflection of person in mirror,
2322475,0,0,331,498,the tablecloth is flowered pink and blue,
2322480,15,17,347,356,a woman wearing a blue uniform,
2322483,115,64,53,106,Boy standing on back of tanker truck,
2322486,322,54,158,101,Painting of a sky line hanging on the wall,
2322488,312,8,87,139,American flag flying from back of truck,
2322489,121,155,135,77,Man on a board,
2322490,115,210,174,199,the giraffe is eating,
2322493,247,191,189,96,white and green vehicle in the street,
2322494,294,1,11,57,blue rain gutter on the building,
2322495,1,308,90,190,Man is wearing a shirt,
2322497,270,196,5,43,part of a sheep,
2322503,114,118,247,205,a little girl riding a horse.,
2322507,8,82,490,237,SERVING AREA FOR FRESH BAKED FOOD,
2322508,144,164,203,159,Man wearing a shirt,
2322509,161,139,267,186,a pizza being held,
2322511,150,96,150,47,this is a blue shirt,
2322515,148,73,157,202,two parrots on a branch,
2322517,137,341,47,43,this is a blue picture,
2322518,111,88,39,52,person in a blue shirt,
2322519,9,21,101,118,white and blue dress,
2322521,413,253,10,10,part of a grass,
2322522,6,11,312,354,close-up of a fire hydrant,
2322528,179,249,18,35,a child in the sand,
2322529,25,4,380,494,green urn on a table,
2322534,435,107,7,10,giraffe's eye is black,
2322536,159,47,305,315,Person at a batting cage,
2322538,1,0,326,499,little girl is playing wii game,
2322550,131,62,225,242,a giraffe standing near a tree.,
2322551,1,0,330,497,A green yard.,
2322555,51,19,180,449,tennis player in a tennis court,
2322565,268,175,22,79,There are puffy clouds here,
2322571,484,235,7,17,woman with green and white bag,
2322572,90,60,362,394,Elderly couple on a three wheeler,
2322576,83,133,117,148,a matching wooden chair and ottoman,
2322582,210,50,218,130,Broccoli on a plate,
2322583,293,20,55,51,this is a playground,
2322592,190,165,202,112,a black laptop keyboard,
2322598,52,265,12,55,Three desserts on a white plate.,
2322599,88,152,355,157,bus on the road.,
2322601,244,194,137,111,reflection of motorcyclists in mirror,
2322609,216,88,5,9,alien wearing pink shirt,
2322610,1,26,490,300,a cat and its reflection in a window,
2322613,70,227,30,37,Three desserts on a white plate.,
2322617,98,242,88,30,Man holding a frisbee,
2322628,162,64,270,257,a body of water,
2322632,165,14,55,127,a brick steeple on the church,
2322633,435,91,30,62,Green sink in the corner of the wall.,
2322639,18,3,328,266,Red stop sign with white trim,
2322641,466,160,30,46,papers magnet on the refrigerator,
2322642,152,15,36,38,round clock on the building,
2322646,202,237,9,13,man wearing blue shirt,
2322647,35,53,462,305,pizza is cut into 4 pieces,
2322651,226,159,225,98,a colorful front of truck,
2322652,6,27,434,461,a young girl eating pizza,
2322655,383,29,63,103,metal fence dirt behind,
2322657,293,161,21,22,A tag is on the cow's ear.,
2322659,150,71,185,223,black bear near a tree trunk,
2322668,162,7,38,80,golden statue of an angel,
2322670,23,58,428,203,Two elephants in the water,
2322675,25,36,430,291,Five people are posing together,
2322676,195,140,138,182,Milking machine on udder.,
2322678,399,161,17,15,dart circle on plane,
2322690,266,356,107,47,the shadow of the pole,
2322694,147,145,15,30,This person is wearing a hat,
2322695,93,48,359,282,two women looking at a phone,
2322705,107,133,151,86,a woman holding two cell phones,
2322708,70,106,427,223,people standing near an old vehicle,
2322714,209,0,284,68,Clouds nearly completely cover the sky,
2322717,98,103,47,95,person is playing tennis,
2322719,108,73,176,211,the man is skateboarding,
2322721,255,434,21,51,Black shoes on a little girl.,
2322722,200,49,97,210,person performing a trick,
2322732,254,28,228,82,Brown restroom sign in Korean and English,
2322739,409,227,24,52,dirt on the player's pants,
2322742,21,70,420,258,Two zebras standing together,
2322744,131,63,15,17,the letter C on a sign,
2322746,2,7,487,365,a scene inside,
2322748,185,325,55,129,man wearing a purple shirt,
2322749,138,272,95,187,A green towel on a towel rack,
2322750,107,96,149,143,brown bread on plate,
2322753,454,216,10,48,part of a table,
2322754,217,129,53,49,cork on a champagne glass,
2322760,268,149,35,35,a man is surfing,
2322763,196,225,48,55,a black suitcase,
2322764,391,49,89,39,ocean in the background,
2322765,278,451,10,17,part of a trunk,
2322766,19,180,105,114,a skater figure,
2322769,224,149,92,66,head of a lady,
2322772,6,18,332,247,hot dogs in open carton,
2322775,368,268,8,19,part of a zebra,
2322776,283,141,71,58,man riding a motorcycle,
2322778,3,36,480,425,woman talking on cell phone,
2322787,169,212,48,42,a blue clock on a wall,
2322790,207,237,25,49,stem of yellow banana,
2322795,125,121,277,223,a clock that is inside,
2322796,243,18,72,17,a round yellow Frisbee,
2322799,78,39,233,333,A woman sitting on cement seat,
2322800,25,30,415,456,Hand holding bagel losely,
2322804,246,135,101,157,a woman wearing a black and yellow shirt,
2322809,96,350,25,33,person is on the beach,
2322810,191,57,80,50,a yellow and red plane hangs down,
2322816,0,102,300,173,Pillows are on a couch,
2322824,209,68,35,22,clock on two sides of tower,
2322829,0,72,245,195,white line drawn on baseball field,
