image_id,X,Y,Width,Height,English_text,French_text
2340068,0,36,480,295,two giraffes standing together,
2340073,260,35,186,204,A white cup on a coaster.,
2340081,109,3,195,327,a zebra grazing on grass,
2340085,201,255,125,83,black cow standing alone,
2340090,247,147,65,69,a round orange frisbee,
2340093,170,234,14,12,brown spot on giraffe,
2340097,101,20,280,312,people riding an elephant,
2340103,53,153,94,86,long brown trunk of elephant,
2340108,16,9,363,490,food on top of plate,
2340114,127,141,60,41,A bears right black ear.,
2340117,86,126,142,175,suit worn by man,
2340126,88,42,360,255,an adult zebra facing left,
2340130,121,375,110,109,Orange slices on the plate.,
2340131,87,154,412,90,Group of buses lined up along wall.,
2340134,77,177,141,122,Eggs scrambled with broccoli and mushrooms,
2340136,178,11,63,36,white clouds in blue sky,
2340137,93,175,45,37,a cow on ground,
2340138,2,4,103,84,black framed glasses,
2340139,8,167,204,312,this is a long pizza,
2340143,137,221,18,16,the shirt is white,
2340147,215,137,277,240,the umbrella is black,
2340149,78,153,379,80,The boat is red and white.,
2340151,35,68,464,230,black train on a track,
2340154,211,149,16,20,A swan with it's head in it's back feathers.,
2340160,0,322,343,176,LIGHT PINK RUG ON THE FLOOR,
2340163,182,158,156,113,brown horse,
2340165,227,8,66,77,red and blue sign,
2340166,267,401,74,60,man wearing black shirt,
2340167,405,146,44,40,Black and white cat.,
2340170,204,105,101,126,kite,
2340171,267,453,20,23,a light on the jeep,
2340173,87,138,240,167,black and silver remote control,
2340176,72,8,72,167,White and red tower of lighthouse.,
2340177,143,166,97,134,red and white stop sign,
2340180,95,162,388,51,train on bridge,
2340188,133,27,195,182,A large blue ball.,
2340194,140,240,328,81,Patch of red flowers,
2340196,5,265,110,67,this is the front of a sports car,
2340201,95,83,52,110,Head of spotted giraffe,
2340202,200,284,14,19,a sink,
2340208,292,307,11,15,green vegetable on pizza,
2340211,184,140,298,191,apple laptop on counter,
2340222,105,172,297,201,Person wearing socks,
2340226,366,296,7,11,Silver oven toaster on top of a desk.,
2340229,94,185,183,61,white plane,
2340231,116,315,120,138,this is a microphone,
2340235,30,113,62,225,a man is wearing a black suit,
2340240,276,68,64,145,a man riding a brown horse.,
2340244,108,246,187,216,The boy kicking the ball,
2340249,183,38,38,15,blue headband with a swoosh logo,
2340253,150,78,207,72,a piece of bread,
2340261,64,309,12,20,The letter is white.,
2340262,134,226,50,35,piece of fruit on plate,
2340266,8,3,477,421,a person standing up,
2340269,134,245,40,23,tile on the floor.,
2340271,1,168,70,102,a little white bottle by the vases,
2340277,153,63,55,18,exit sign on the door,
2340279,26,25,278,326,a man eating a slice of pizza,
2340281,64,26,135,71,this is a clock,
2340283,392,91,72,27,row of painting hanging on wall,
2340285,290,77,60,158,yellow metal door on front of train,
2340288,117,197,40,19,company logo on front of bus,
2340289,117,8,52,27,white clouds in blue sky,
2340290,1,212,163,86,a train is on tracks,
2340295,10,2,371,485,this is a child,
2340298,86,12,281,257,back of the bus,
2340301,405,139,56,65,pattern on side of zebra,
2340303,4,32,90,166,hanging white folded towel,
2340308,231,327,17,16,cooked brown colored bean,
2340311,251,103,68,131,A batter preparing to hit a ball,
2340315,123,111,151,102,white bird in blue water,
2340318,142,102,247,261,Small child in a sink,
2340319,125,144,101,130,a cell phone,
2340321,130,113,160,115,Bicycle against wall is orange,
2340331,181,67,210,132,a skateboarder performing a trick,
2340332,175,39,121,242,A batter preparing to swing at a ball,
2340335,0,184,151,87,Skateboard on the ramp.,
2340337,293,295,50,23,brand name on top of laptop,
2340344,350,213,45,29,elephant standing in water,
2340349,321,57,177,302,A brown and white giraffe with its head close to the ground.,
2340355,264,323,64,94,A man standing on a tennis court.,
2340360,337,31,109,171,styrofoam glass woth white lid,
2340361,29,52,21,28,light in dome stadium,
2340366,148,83,189,200,a skateboarder doing a jump,
2340370,381,178,82,81,Orange teakettle on the stovetop,
2340373,88,35,92,107,head of a man,
2340374,13,7,477,339,a dilapidated building by the water,
2340375,40,171,104,148,a reflection of a man,
2340377,152,318,32,35,A stove knob to turn it on,
2340384,197,399,17,9,Blue circle on front of microwave.,
2340385,135,95,11,14,white letter on jacket,
2340388,271,146,10,13,dogs nose is black,
2340390,253,347,18,16,Red and white tower in the back.,
2340397,202,231,190,50,the countertop is clean,
2340398,188,28,115,85,white mug on the counter,
2340404,164,104,335,246,oranges on display,
2340405,222,295,26,44,shampoo and conditioner bottles,
2340408,350,159,16,13,Red and white tag on the pole.,
2340409,231,208,12,20,black letter on trailor,
2340424,20,5,475,316,The men are having a meeting,
2340434,12,28,455,267,two men are riding horses,
2340443,5,104,217,59,calm waves,
2340445,47,53,151,217,large statue of a yellow rodent,
2340446,1,1,169,166,Beer sitting on tray,
2340459,2,3,368,168,Water behind the people,
2340473,50,111,47,82,the blender is in the corner,
2340484,301,78,37,32,finger on woman's hand,
2340492,247,131,35,21,Hand of athletic skateboarder,
2340502,96,29,38,13,The man has crazy eyes.,
2340508,143,158,30,16,a pink helmet on a girl,
