image_id,X,Y,Width,Height,English_text,French_text
2340919,325,98,70,161,The ribbon is red and blue.,
2340923,46,88,433,91,a natural finished surf board,
2340928,187,125,111,96,Striped zebra in enclosure,
2340933,173,93,88,72,Yellow and black flower,
2340941,7,104,490,204,several people at a skateboarding event,
2340951,4,3,329,491,a scene inside,
2340953,3,4,495,362,group of animals,
2340956,307,22,25,119,red and white lighthouse,
2340959,8,319,33,49,green grass on ground,
2340961,49,30,378,260,this is a pizza,
2340969,77,95,361,224,Two zebras watching two lions,
2340971,285,40,172,92,A man holding a tennis racket.,
2340975,122,9,151,158,the face of a little girl,
2340977,169,103,149,65,an old street sign that says Hope Street,
2340978,411,133,75,36,black stripe on zebra,
2340980,151,119,193,192,2 polar bears together,
2340981,33,45,395,281,Two zebras in a field.,
2340982,204,46,155,148,thin sliced piece of mushroom,
2340988,293,154,30,22,a black and white soccer ball,
2340989,68,123,255,131,orange truck on road,
2340994,276,154,172,140,The suit case is blue,
2340997,50,233,367,265,Pizza on a board,
2341000,265,72,31,27,a man weaing sunglasses,
2341007,34,23,185,192,Orange slices in a container,
2341009,171,194,112,175,person sitting on carriage,
2341017,38,58,160,195,front of yellow train,
2341022,153,80,220,293,A girl playing tennis.,
2341023,192,66,84,70,window in side of train,
2341024,65,18,99,84,man has white hair,
2341025,158,71,42,33,white snow on ground,
2341026,92,30,177,192,the train front is yellow,
2341027,135,85,265,205,the large truck on the street,
2341028,135,70,341,160,Purple double deck bus,
2341032,12,98,258,147,The bird is graceful.,
2341038,41,202,143,265,woman swinging tennis racket on tennis court,
2341039,3,41,407,223,dog holding a frisbee,
2341040,225,14,52,65,a ring on the finger,
2341044,338,318,21,5,Reflection of two people in the mirror.,
2341051,155,96,106,68,a black and white baseball hat,
2341057,112,189,15,14,Yellow tennis ball on the ground.,
2341076,295,105,30,23,Person wearing hat on head.,
2341086,30,38,437,295,a lot of food on the table,
2341089,102,11,123,283,jumping tennis player,
2341090,245,302,22,21,this is a wheel,
2341092,37,70,441,198,a giraffe in the wild,
2341101,291,137,62,60,the head of a zebra,
2341112,134,48,62,62,the head of a man,
2341118,110,105,240,226,this is a cave,
2341123,98,158,66,74,Big bird flying in the sky by statue.,
2341125,10,34,299,293,an elephant in the zoo,
2341127,431,205,32,25,a yellow and black ball,
2341129,52,48,230,140,a pasta and vegetable salad,
2341140,40,71,430,224,Group of people standing together,
2341141,36,41,411,111,white and blue plane,
2341145,208,319,83,79,red fabric quilt piece with handwriting design,
2341147,185,57,150,122,white clock on building,
2341148,53,265,28,55,white wave in water,
2341149,8,143,75,130,A girl running on the grass,
2341154,125,194,152,137,Small dark brown wooden chair on the ground,
2341156,195,355,5,33,Silver bracelet around woman's neck.,
2341158,52,17,143,481,a brown grandfather clock,
2341159,87,209,215,139,Cup of a very disgusting looking concoction,
2341161,193,373,56,39,ornate white clock inside a building,
2341170,0,237,361,134,the bus is on the street,
2341176,111,234,185,170,fruit on the plate,
2341177,39,126,218,362,this is an elephant,
2341178,213,86,255,41,A train with an upper deck,
2341185,24,72,222,150,Red and gray train,
2341186,132,15,153,286,The head of the horse.,
2341190,48,147,310,108,Bunch of stop signs in a supply yard,
2341191,10,39,387,309,cat has brown fur,
2341193,178,192,10,9,Hands swinging a bat,
2341195,74,31,224,423,woman talking on her cell phone,
2341198,146,158,292,205,open silver laptop on table,
2341200,122,14,43,55,man has short hair,
2341203,87,132,403,190,group of children on beach,
2341214,140,90,93,67,face of a giraffe,
2341217,101,95,146,197,two black traffic lights,
2341219,182,257,101,81,a plushie dog,
2341221,203,185,45,43,the head of a man,
2341222,120,0,125,235,Hanging doughnut is speckled with sprinkles.,
2341226,119,227,16,19,black letter on a red telephone booth,
2341227,248,12,184,353,Yellow metal fire hydrant,
2341233,32,184,51,44,white snow on ground,
2341238,147,159,97,161,person in red helmet holding baseball bat,
2341239,103,171,37,21,Man has short hair.,
2341248,94,176,40,47,MAN WEARING A RED COAT.,
2341251,9,12,440,278,a cat in the picture,
2341256,55,14,294,344,A woman skiing on snow,
2341257,141,190,75,130,The carrots are inside of the basket.,
2341259,86,84,225,162,red ski poles in person's hand,
2341262,224,142,185,145,computer laptop screen,
2341265,184,12,87,56,lights on the ceiling,
2341266,321,158,67,61,Black and white name tag,
2341267,210,461,21,30,an orange and white sign,
2341269,259,254,41,27,small footprints on sand,
2341270,347,85,25,17,eye of person wearing red scarf,
2341278,27,139,51,22,a button on a remote,
2341280,96,30,147,197,a green sign on a pole,
2341282,233,143,141,92,Red tomato on bread,
2341285,236,124,47,37,Person wearing red hat.,
2341293,121,11,128,133,a woman talking on her cellphone,
2341294,178,164,90,137,a dining chair,
2341296,182,75,143,87,Head and neck of a white dog,
2341306,0,20,493,300,the picture is black and white,
2341307,219,161,213,198,glass beads in jar,
2341310,72,6,166,447,Large brown elephant,
2341314,90,109,402,228,this is a bed,
2341317,230,48,170,252,two men sitting on bench,
2341320,298,181,30,32,A parking meter,
