image_id,X,Y,Width,Height,English_text,French_text
2409715,341,12,27,129,tall skyscraper building in the background,
2409716,36,80,425,231,birds flying over surface of water,
2409718,77,121,26,25,winter wreath on side of house,
2409720,168,97,40,82,Black hands on the clock,
2409722,1,146,462,185,two brown and white giraffes in zoo,
2409723,181,232,149,82,Open suitcase with clothes in it,
2409724,171,134,117,55,green traffic sign hanging over the highway,
2409726,64,13,244,467,man seated at outdoor cafe,
2409745,130,97,202,246,two tennis players on a court,
2409746,0,13,450,352,Tree giraffes in a field,
2409751,22,0,227,331,a silver sign post,
2409753,176,4,170,191,Toddler in a swing,
2409755,12,51,466,312,purple bedspread covering mattress,
2409761,171,33,127,240,Person hold two ski poles,
2409767,342,239,121,130,A portable toilet seat.,
2409771,0,151,374,341,three white horses in field,
2409775,34,91,382,120,four men playing soccer,
2409779,234,75,140,140,Man riding bike behind a bus,
2409780,15,60,60,55,A skier in the background.,
2409785,3,21,364,284,a large captive elephant,
2409786,46,151,385,347,a woman holding a tennis racket,
2409787,91,212,156,105,a long bus in a rural area,
2409795,21,6,411,106,small cards with black marker designs,
2409797,49,130,48,69,Mustard and ketchup bottles on the counter,
2409799,66,55,430,309,Two half cut sandwiches,
2409800,184,108,62,79,the clothes are green and yellow,
2409803,47,40,403,190,Piece of sandwich,
2409804,291,86,41,65,lamp reflection in glass,
2409810,197,37,141,275,The zebra that is fully shown,
2409813,181,282,310,92,Shiny brown surface the items rest on,
2409814,196,224,99,77,MPH gauge on a motorcycle,
2409817,45,165,235,97,The bottom of the wall has a white wall base.,
2409818,6,117,476,127,A large group of zebras,
2409822,0,21,229,304,billowing clouds of smoke,
2409827,323,304,70,35,rim of white plate,
2409828,0,83,443,415,a woman prepares to ride a horse,
2409831,61,92,372,142,yellow train with grey roof,
2409835,139,239,136,135,Black trash cans on side of street,
2409838,102,125,252,143,One train is seen.,
2409839,17,185,325,136,Birds are seen in the shore.,
2409844,42,220,273,67,Tall white fence,
2409847,108,95,161,94,banana is very ripened,
2409848,316,197,82,81,silver wireless computer mouse,
2409851,188,34,182,228,Nintendo Wii game system,
2409860,344,21,90,120,Cup of milk.,
2409861,302,329,62,33,gray stone on ground,
2409869,29,26,441,323,Picture of a city street.,
2409870,1,160,47,171,this is a cupboard,
2409871,13,246,177,234,Multi-colored leaves of the tree/branch on the left,
2409875,10,174,90,50,Red car on the left side of the road,
2409881,5,4,494,293,Brown table the candy canes are on,
2409892,151,5,148,151,the person is female,
2409893,216,46,77,77,Woman is wearing a blue shirt.,
2409899,126,64,365,182,Cat lying on top of couch,
2409903,70,139,296,141,Two zebras,
2409909,97,206,242,97,A long white bus,
2409912,247,190,112,172,the pants are black,
2409915,273,66,72,59,Parasail above the water,
2409921,139,177,320,152,a plane at the terminal,
2409924,49,38,425,326,a plate of delicious pizza.,
2409931,1,0,493,368,a kitchen,
2409939,278,103,92,203,Baseball player with Bees jersey on,
2409941,161,134,299,83,these are two motorcycles,
2409949,360,40,115,151,a blonde boy prepares to kick a ball,
2409952,24,162,299,291,a hospital examination bed,
2409959,353,176,126,53,Wood bench in the field,
2409961,155,126,76,76,a white clock,
2409962,75,21,343,313,Three women sit on a bench,
2409966,125,106,293,167,vehicles on city street,
2409968,229,81,60,51,reflection of a woman's head in the mirror,
2409973,6,9,493,475,Pizza on a white dish,
2409978,14,56,472,205,Fighter jet in the sky.,
2409979,87,0,245,498,baseball batter holding bat,
2409983,31,0,66,326,pole with letter A suspeded,
2409984,161,41,192,270,woman riding horse in competition,
2409992,282,117,205,181,wide rim on glass container,
2409997,342,158,156,172,Light colored wood bench,
2410007,28,52,463,244,elk grazing in field,
2410009,114,0,374,226,these are three people,
2410015,198,354,27,12,white flower in field,
2410025,13,171,57,70,Light on nightstand.,
2410028,73,66,400,221,Two zebras standing back to back.,
2410032,313,270,48,29,this is a zebra crossing,
2410035,397,306,59,26,large mound of green grass,
2410036,0,47,499,284,red colored restaurant table,
2410039,11,180,56,148,A suitcase is on the floor.,
2410043,27,65,130,264,girl making food in kitchen,
2410045,34,180,256,318,the toilet is white,
2410046,85,70,378,286,skiers clowning around on hill,
2410052,281,74,91,89,A CHILD'S BASEBALL HAT,
2410056,111,45,26,30,bright yellow tennis ball in midair,
2410067,13,42,445,283,these are two rams,
2410074,158,3,173,496,a man skateboarding,
2410075,193,170,47,56,Wheels of plane,
2410084,70,36,338,332,three planes in the sky,
2410086,201,116,105,73,Cow in the meadow,
2410088,16,61,309,256,a woman brushing her teeth in the woods,
2410090,0,54,323,444,Tennis player kicking a ball,
2410093,32,181,185,160,man riding on top of elephant,
2410094,166,206,35,100,a white stain on a suitcase,
2410096,241,255,58,67,glare of rain on side walk,
2410098,218,235,228,91,Shadow on the cement.,
2410115,182,50,222,290,skateboarder airborne in park,
2410116,62,235,294,167,the sun has gone down,
2410117,7,6,452,322,collection of refrigerator magnets,
2410119,227,232,37,62,Man in a white t-shirt standing in the water on a beach.,
2410125,15,2,410,364,3 men in cycle uniforms standing on winners platform,
2410126,236,248,121,62,long straight line in grass,
2410127,19,357,155,78,bunch of oranges on counter,
2410128,138,125,157,158,bunch of green bananas,
