image_id,X,Y,Width,Height,English_text,French_text
2344788,6,61,291,231,Black and white seagull,
2344789,7,190,113,257,Boy playing video game,
2344791,1,0,438,181,blue skies with clouds overhead skateboarder,
2344794,34,25,319,391,a man sitting on a chair,
2344799,53,261,278,208,bunch of yellow bananas,
2344802,66,381,76,29,wood grain toilet seat,
2344807,17,17,475,296,Photo taken during the day,
2344809,60,116,240,175,large elephant,
2344814,397,47,48,76,a white folding chair,
2344815,64,97,430,158,long and white plane,
2344818,0,2,331,143,a blue sky above the trees,
2344819,0,1,366,493,woman taking a selfie photo,
2344830,178,90,196,106,green signs on top of pole,
2344831,15,163,468,60,a couple of metal screws,
2344836,61,355,17,2,white fabric on shirt,
2344843,381,124,95,110,A smooth table surface,
2344845,124,1,217,330,the tennis player on the court,
2344846,138,0,155,135,silver container full of syrup,
2344852,0,144,176,152,motorcycles parked in a lot,
2344860,149,120,185,142,the person on the motorcycle,
2344863,131,225,301,168,plane,
2344872,62,150,397,346,man holding a pizza,
2344873,129,70,363,276,Man on motorcycle,
2344874,52,213,447,160,the wing of an airplane,
2344875,303,221,67,67,The table has a glass top.,
2344876,282,342,47,107,giraffe tail is black,
2344877,442,179,57,31,metal spiked fence,
2344879,8,48,368,282,man standing in the street,
2344884,50,173,53,112,bright orange trash receptical,
2344886,7,15,473,285,this is an urban setting,
2344888,180,279,170,38,some grass on the ground,
2344891,154,86,312,114,a clock on a building,
2344892,5,12,112,472,white bathroom door,
2344894,178,36,122,132,a person on a snowboard,
2344896,137,88,70,66,cargo container is red,
2344899,161,444,10,6,red star on wheel,
2344900,15,22,442,257,A blue and gold fighter jet.,
2344901,247,10,38,71,black pole with double street light,
2344902,185,138,119,80,Wipers on the windshield of bus.,
2344905,124,71,270,192,Man riding a motorcycle,
2344913,400,333,99,40,Tanker ship in ocean,
2344915,162,298,36,48,woman is holding a rolled paper,
2344916,188,189,237,130,a pair of gray scissors,
2344927,16,24,290,375,this is a doorway,
2344930,0,2,379,188,the reflection of a cat on the water,
2344931,84,133,3,6,blue paint on sign,
2344942,164,17,89,60,he's wearing a hat,
2344946,73,323,123,115,skirt is partially flying up,
2344948,209,53,250,183,man smiling at the camera,
2344951,180,69,148,226,the liquid is blue,
2344956,138,25,217,250,a boy skateboarding,
2344963,0,2,499,298,Brown bricks on the side of a building,
2344969,0,157,497,175,A grass covered hill,
2344974,91,298,26,19,shadow of the ball on the tennis court,
2344982,209,55,85,151,Skyscrapers with lots of windows,
2344989,315,1,154,330,the man is parasailing,
2344991,300,58,165,72,small red and white plane,
2344995,132,141,134,342,a sexy woman in the center of the image,
2344999,31,1,283,196,a batter preparing to hit the ball,
2345004,2,1,495,371,View from an airplane,
2345011,105,150,157,130,A truck in a ditch.,
2345012,226,85,41,32,paw of polar bear,
2345014,16,109,482,168,cows in the pasture,
2345017,132,210,51,102,Boy on a surfboard.,
2345022,107,117,181,145,Toddler sitting in the grass,
2345029,28,30,101,215,a long poll in ice,
2345031,241,232,23,18,Tennis ball in flight,
2345032,18,1,438,359,A white truck parked on the street.,
2345035,159,87,35,44,a black number on a white jersey,
2345036,26,41,109,456,The man is standing and smiling.,
2345041,6,97,482,147,horses on the field,
2345042,334,473,16,18,photo tag on the picture,
2345043,386,344,90,17,Yellow liquid in a clear glass.,
2345047,17,201,373,40,train lights are on,
2345052,221,2,215,248,jockey on the horse.,
2345056,140,176,118,150,this is a harbor,
2345058,0,6,497,365,a sink in the bathroom,
2345062,21,226,196,174,Black bookbag,
2345068,23,51,472,302,a dog bed on a rug,
2345070,31,52,211,287,a scene of a city,
2345078,0,122,231,83,open white umbrellas,
2345093,446,181,52,191,a clear plastic bootle,
2345094,20,38,215,144,a tilted traffic signal,
2345097,220,33,152,137,Black remote for the Roku.,
2345109,204,31,102,109,Player wearing orange and black hat,
2345115,9,10,490,250,this is a in a kitchen,
2345119,8,12,39,46,white clouds in blue sky,
2345121,152,75,220,148,a bowl of ranch dip,
2345125,15,64,408,405,this is taken in a rural setting,
2345127,71,86,269,263,an ostrich watching zebras,
2345131,174,155,141,138,person riding a elephant,
2345133,0,83,232,25,lighting in the bathroom,
2345135,280,151,57,52,Seat of orange motorcycle,
2345136,67,56,364,270,A group of 12 people,
2345137,9,111,478,258,parts of a plane stored in a shed,
2345139,285,18,121,311,man wearing a black jacket,
2345142,223,202,35,32,the wheels on a car,
2345146,151,63,124,135,surfer,
2345147,253,123,156,187,Pizza on the plate,
2345148,246,79,185,198,woman wearing multi colored shirt,
2345150,94,0,268,261,large plane in sky,
2345156,322,165,85,171,brown tower,
2345165,341,245,22,74,Girl holding a coke bottle,
2345167,101,27,286,270,two girls on a bench,
2345169,204,45,107,193,A wood door with a window in it,
2345171,173,125,82,75,a bundle of red and white balloons,
2345172,62,29,188,169,the head of a girl,
2345174,219,142,47,20,Black coat on a man.,
2345175,311,229,87,45,Gray and black computer mouse on desk.,
2345190,210,65,20,39,window on the train,
