image_id,X,Y,Width,Height,English_text,French_text
2383759,32,122,440,182,an antique truck in a field,
2383770,99,199,133,220,the tennis player getting ready to hit the ball,
2383771,62,10,365,482,a couple of children posing,
2383775,301,105,80,228,old stone clock tower,
2383787,52,334,71,62,white and grey bird standing,
2383791,237,362,81,78,the legs are orange,
2383795,170,208,52,95,Yellow fire hydrant in a park,
2383797,4,142,309,353,a group of people looking at giraffes,
2383798,395,313,8,27,part of a table,
2383799,2,0,495,374,Four people looking at the ground,
2383802,8,12,266,471,Large sculpture of a big red chair with a horse standing on top.,
2383805,167,65,39,45,red lit up bicycle light,
2383811,400,89,46,96,Table lamp that is turned on,
2383814,267,293,76,141,A bottle of Fiji brand water,
2383816,255,23,157,301,Large owl staring through the trees,
2383818,326,2,127,127,There are two meters,
2383821,143,135,152,130,black and white zebra,
2383826,35,50,305,395,kitten in a cub,
2383831,117,88,100,193,large brown horse pulling wagon,
2383835,417,241,54,25,a white game controller,
2383837,310,189,62,117,small grey and black kitten,
2383838,1,0,497,331,An asian man with a phone in his mouth,
2383840,196,245,61,27,the blue collar on the cat's neck,
2383841,40,15,447,312,a beautiful home,
2383846,433,163,25,68,snow covered evergreen on hill,
2383848,40,7,243,80,bright light through grey clouds,
2383853,50,16,422,467,a red teddy bear,
2383855,17,53,447,267,a pot of soup on a cutting board,
2383857,103,414,52,46,light set inside a concrete wall,
2383862,77,76,158,222,Circus elephant stepping up to balance,
2383870,291,175,36,45,Large jet airplanes jet engine,
2383872,166,27,294,283,a woman playing tennis,
2383876,66,51,332,234,Man is in the foreground,
2383879,25,13,81,60,white clouds against blue sky,
2383880,127,200,105,80,Brown cow in pasture,
2383883,304,85,77,47,Cardboard sign with price,
2383888,223,146,197,57,a couple of neon lights,
2383896,90,257,177,72,The snowboard on the ground.,
2383897,174,20,153,310,A person riding a motorcycle,
2383898,208,219,80,103,black and white clock,
2383904,7,78,491,247,Backpacks and bags on the ground,
2383905,2,3,495,326,Two Men and One Woman Sitting on Bleachers,
2383907,12,60,484,169,row of yellow and red airplanes,
2383930,248,278,44,95,peson skiing on snow covered hill,
2383934,310,176,36,35,A white wii controller.,
2383935,74,439,70,50,a claw on a bear,
2383939,1,6,495,362,Photo was taken at night,
2383941,0,254,40,53,A black motorcycle tire,
2383945,9,1,461,111,Red umbrellas,
2383950,16,28,147,184,dog catching green and white Frisbee,
2383958,51,258,87,126,a gallon of milk,
2383960,298,321,15,21,the chords is black,
2383969,205,134,106,224,man carrying bags,
2383971,19,10,42,50,white clouds against blue sky,
2383977,390,288,7,10,side of a bag,
2383991,86,35,180,153,Woman sitting on bed reading a book,
2384008,165,37,222,172,Bus by a tent.,
2384013,0,16,489,315,A pizza on top of a white plate.,
2384014,0,168,491,198,people watching to the sky,
2384022,186,68,42,29,empty bottles in cabinet,
2384024,4,111,465,136,A large jet plane parked,
2384026,58,97,295,171,old vintage brown suitcase,
2384027,0,0,212,127,Trees are in the background.,
2384028,1,122,122,112,Grease spot on a cardboard platter,
2384030,107,84,36,27,clock on the tower,
2384033,0,203,137,265,red and black train on traacks,
2384035,178,334,137,97,white toilet seat in room,
2384037,208,53,143,227,man about to throw frisbee,
2384041,368,185,101,156,a red and white stripped umbrella,
2384042,103,108,249,198,black and white cat,
2384044,10,128,487,155,Blue plane people are viewing,
2384045,352,68,65,57,large gray elephant walking in river,
2384047,22,36,452,255,cows in a valley,
2384050,343,120,150,107,A Zebra Standing by himself,
2384052,152,225,72,56,cat sitting on ground,
2384054,389,432,6,7,part of a shoulder,
2384055,18,105,441,325,food truck on road,
2384057,224,202,31,50,window on front of building,
2384059,381,0,50,35,light hanging on kitchen ceiling,
2384061,34,4,409,306,People at a fair,
2384065,304,222,25,26,Red moving frisbee,
2384066,40,49,413,302,A room with a lot of items in it,
2384069,287,257,61,139,a man wearing a suit and tie,
2384075,25,22,37,42,something on the ledge,
2384076,195,417,66,58,Some light colored dirt,
2384078,17,393,296,57,Graffiti on the side of the train,
2384080,109,68,166,382,white horse with long mane,
2384081,309,100,35,22,silver and black bike helmet,
2384087,381,270,50,41,white soccer ball in grass,
2384092,39,170,145,169,Two people on the beach.,
2384093,371,228,82,92,a silver razor cell phone,
2384095,195,96,135,107,a price tag for red apples,
2384097,28,31,440,188,shadow of tree on ground,
2384099,66,117,125,293,Woman wearing a white tennis outfit,
2384100,233,154,50,75,silver moped in alley,
2384101,132,95,366,267,a fork with food on it.,
2384106,172,53,112,108,A black kitty cat,
2384113,19,17,469,305,The people enjoying the animals,
2384115,265,287,154,17,red color on court,
2384118,121,149,122,52,lots of pigeons on the ground,
2384121,325,294,28,30,edge of a lawn,
2384126,65,230,40,36,Man has hand on face,
2384128,66,265,16,53,edge of a bed,
2384135,150,30,131,123,A young boy smiling,
2384136,0,2,499,237,a gray and white wall,
2384141,47,46,370,224,this person is parasailing,
2384147,106,201,118,158,person on snowboard,
2384149,33,4,284,435,Woman preparing french bread,
2384153,1,1,482,345,man is cutting sheep's fur,
2384154,104,343,87,10,a white label,
