image_id,X,Y,Width,Height,English_text,French_text
2401053,238,142,85,64,a black train engine,
2401054,119,26,124,82,black and white water,
2401055,278,216,115,133,Man standing on surfboard,
2401060,106,205,61,25,the back of an elephant's head in the water,
2401063,199,92,69,39,The hat the guy in the light blue shirt is wearing.,
2401065,143,36,335,60,a black and white sticker,
2401071,140,265,190,36,small line on table,
2401073,60,0,47,17,White frisbee in the air.,
2401075,236,158,12,15,the orange letter C,
2401086,11,68,471,285,a fence,
2401089,76,145,259,186,ornamental bed in a bedroom,
2401091,95,122,290,166,The truck is white.,
2401098,40,56,332,217,a phone on a table,
2401101,227,140,139,146,The sky is blue.,
2401105,39,87,420,211,cat lying on a couch,
2401108,183,105,121,145,Person holding mostly red umbrella.,
2401109,1,0,379,498,the top of a tower,
2401110,42,336,126,139,The brown dog,
2401113,175,15,175,290,a man's face,
2401114,217,190,241,141,a silver tray of doughnuts,
2401117,33,0,202,318,wax paper under the food,
2401119,173,7,80,156,Man holding a plate and a piece of pizza,
2401122,40,30,168,76,blue airplane in very clear blue sky,
2401123,113,190,111,165,White toilet seat and lid on wheel barrel.,
2401125,148,149,136,30,A red building,
2401126,376,33,59,87,black and yellow tennis racket,
2401128,15,108,114,51,A yellow umbrella over some beach chairs.,
2401129,9,274,91,105,the snow is white,
2401137,74,51,312,320,TWO PEOPLE ON A MOTORCYCLE,
2401138,295,71,160,155,Little circles of light reflections on the top right.,
2401141,1,0,313,495,the picture is in black and white,
2401143,240,222,102,92,two people near looking at elephant,
2401146,192,85,42,23,a white street light,
2401147,140,212,140,62,Single black sheep with white face,
2401149,208,240,52,31,Home plate beside batter,
2401154,297,238,128,91,Pink colored toilet,
2401157,83,45,342,122,brooks bros store sign,
2401158,30,355,65,94,Bus on the street,
2401159,73,31,110,262,A door you can see through,
2401165,193,235,17,57,The left eyebrow of the baby.,
2401166,113,270,94,38,a paper plate with pizza,
2401167,22,79,438,142,two elephants standing in river,
2401170,320,42,120,49,dark clouds in the sky,
2401172,331,254,132,98,white chairs on patio,
2401173,161,222,113,167,a black dog on a board,
2401176,431,93,48,42,man driving a car,
2401183,251,68,126,115,A small house in the distance.,
2401186,240,332,64,126,shadow of person on ground,
2401187,125,71,166,130,light coming in a room,
2401188,24,77,475,224,children playing soccer,
2401189,194,68,109,34,Large eyes of a white cat.,
2401193,3,2,280,165,The wall is brick.,
2401197,447,64,29,39,bunches of green bananas.,
2401203,216,77,57,53,Dark haired man touching an elephant in the water.,
2401215,160,225,257,109,black and white sign,
2401220,191,163,72,159,The bottle is green glass,
2401226,32,105,460,159,People waiting for a train.,
2401227,1,5,492,364,large living room,
2401231,38,0,405,337,a Thomas The Tank Engine cake,
2401236,270,96,87,256,yellow lead rope for horse,
2401240,233,216,77,60,pair of black shorts,
2401242,42,2,457,360,Three suitcase are stacked,
2401245,3,83,262,197,A PAIR OF GREEN SNEAKERS,
2401246,42,0,433,365,the boys play wii,
2401251,197,100,33,24,reflection in man's glasses,
2401256,325,191,42,64,right hand wearing a baseball glove,
2401260,167,7,70,40,red pasta on a white dish on a table,
2401273,78,93,336,188,a pug on a skateboard,
2401281,8,15,361,479,an important building with a clock tower,
2401286,176,75,66,117,Large horn on animal's head.,
2401288,43,0,398,367,the bowl is white,
2401294,190,394,27,28,pieces of carrot,
2401303,171,240,25,26,eye of a cat,
2401309,33,12,278,176,the umbrella is open,
2401310,14,47,483,238,There is an airplane in the sky,
2401311,381,116,65,141,white porcelain clean toilet,
2401314,41,5,26,7,tip of a hill,
2401324,74,231,113,128,the cake on the table,
2401326,262,98,8,15,nose of a man,
2401331,76,103,206,284,This is a cell phone.,
2401340,84,81,310,150,Th bus is driving through water.,
2401346,158,52,91,145,cow puppet on a salt shaker,
2401348,89,160,58,152,Tennis racket in his hand.,
2401353,258,87,135,210,a yellow painted fire hydrant,
2401358,70,327,126,161,The firehydrant is silve,
2401359,30,82,180,374,woman making peace sign,
2401362,38,35,427,238,small dog is laying in suitcase,
2401366,371,11,105,318,Man standing at a urinal,
2401367,343,285,128,88,Blue and brown skateboard ramp,
2401383,186,2,215,316,a banana slug on a porcelain background,
2401389,51,34,143,65,the tennis racket the man is holding,
2401390,126,226,340,104,There are two chairs,
2401393,207,13,202,169,pizza being cut with a scissor,
2401395,335,202,40,32,part of an engine,
2401404,153,99,125,145,a brown vest on a man,
2401406,0,2,497,285,the people are skiing.,
2401407,320,80,179,151,Utensils on a plate,
2401411,31,17,464,236,Toasted sandwich cut into halves,
2401412,202,10,92,188,this is a buiding,
2401413,150,251,42,27,blue surface on the court.,
2401420,31,80,382,194,three surfers on a beach,
2401425,12,99,142,194,an elephant trunk.,
2401426,30,90,468,191,a crusty cheese pizza,
2401434,355,118,37,60,Green garbage can.,
2401435,96,0,191,296,Skateboarder in a skateboard park,
2401436,27,377,49,27,large picture on wall,
2401439,438,0,42,40,part of a wall,
2401443,253,55,58,71,clean green grass in garden,
2401445,40,157,135,210,a light blue surfboard sticking out of a planter,
2401451,65,251,112,86,giraffe looking to the left,
