image_id,X,Y,Width,Height,English_text,French_text
2410587,2,49,497,209,a grassy field next to the track,
2410591,34,163,34,25,Black nose of bear,
2410593,76,36,247,337,a cat sitting down by the plants,
2410596,117,74,381,190,Train passing on a railroad,
2410598,306,259,73,79,The woman is wearing leg warmers.,
2410602,141,169,160,87,the horse is eating,
2410605,65,43,273,252,cat using laptop for a pillow,
2410607,6,112,155,102,a hand grasping a knife,
2410610,46,87,98,235,small boy eating lunch,
2410616,304,169,195,200,Macaroni in a bowl,
2410617,23,243,92,74,people at a skatepark,
2410618,90,31,100,95,this is a wall,
2410620,333,188,22,23,left propellor of an aeroplane,
2410621,241,71,46,33,White horse feeding on grass.,
2410622,179,227,65,73,brick archway,
2410623,83,154,205,89,2 cows,
2410626,65,144,80,63,Right hand of little girl,
2410627,211,108,29,34,a watch on the man's wrist,
2410631,27,265,357,147,white hands gripping edge of toilet bowl,
2410633,219,17,277,282,a man holding a tennis racket,
2410642,277,113,39,134,Person with curly hair on skateboard,
2410643,33,21,375,306,black cat wearing a top hat,
2410645,67,103,66,17,the helmets are black,
2410648,178,145,77,20,red text on white,
2410651,284,328,45,50,flowered pillow on chair,
2410653,74,162,117,86,Toasted hot dog bun on plate,
2410659,31,25,186,207,Lady looking a cell phone while walking,
2410660,143,28,41,191,MOTEL sign with peeling paint,
2410662,16,1,483,333,Toilets in a bathroom,
2410665,66,240,39,39,the man is wearing grey socks,
2410668,211,61,287,152,this is the ocean,
2410676,418,162,81,102,Black laptop computer turned on,
2410677,22,342,116,153,this is a toilet,
2410678,74,119,225,257,The elephant is standing.,
2410682,6,30,37,258,stretch of highway with yellow line in middle,
2410683,213,94,44,24,folded reading glasses,
2410685,149,135,69,87,Face of grandfather clock.,
2410693,210,84,117,186,the shirt is white,
2410696,209,95,115,105,Yellow sauce on sandwich,
2410699,13,109,51,73,Wall is yellow color.,
2410703,0,267,85,42,the letters MYR,
2410704,36,34,151,202,a man wearing glasses,
2410709,109,304,182,183,the ball is a football,
2410712,277,197,81,134,a man leading the elephant,
2410721,238,166,37,30,a person's hand,
2410722,95,222,70,58,Birds wading in water.,
2410724,259,12,35,45,top of ornamental street light,
2410725,106,29,43,147,decorative street light,
2410729,199,157,102,135,number 73 on front of train,
2410737,20,13,447,305,four pieces of fruit,
2410739,88,15,332,340,double decker tour bus,
2410749,25,27,321,467,teddy bear is caught between the mattress and the bed,
2410757,142,183,74,132,Skateboard in the air,
2410760,66,119,296,203,four baseball players standing,
2410766,287,120,101,115,The woman is wearing a tank top,
2410767,181,41,176,291,batter ready to hit the ball,
2410775,225,39,45,35,part of a screen,
2410787,4,40,370,454,a cat on a chair,
2410796,374,12,50,25,part of a wall,
2410800,3,322,237,175,the tennis court is red clay,
2410802,219,132,192,152,Two zebras in a fenced area.,
2410805,341,236,89,109,Large blue suitcase.,
2410811,94,199,126,188,Bathroom sink,
2410814,412,192,87,60,white wooden fence,
2410816,90,38,156,459,woman in colorful traditional garb,
2410821,16,21,455,284,Picture is taken outside.,
2410837,13,43,437,79,a group of giraffe,
2410839,3,12,453,270,two beds in a room,
2410846,202,113,122,89,The person is wearing a shirt,
2410848,371,8,40,111,One plug plugged into outlet.,
2410849,203,125,54,54,A white frisbee is flying through the air,
2410851,7,72,42,60,Face of man with cap,
2410853,205,199,44,55,Beverage in a red and white paper cup,
2410862,259,33,110,120,FROG RIDING A SNAIL,
2410863,369,52,62,139,Exercise equipment in corner.,
2410865,193,106,110,222,red fire hydrant in street,
2410867,294,143,120,138,people loading luggage onto bus,
2410872,143,7,356,322,a yellow umbrella,
2410873,131,87,267,276,a train on the train tracks,
2410875,17,288,122,47,artist's by line,
2410877,33,90,266,189,the train is moving,
2410878,308,142,76,39,hands holding a camera,
2410879,5,82,222,75,green banana on plate.,
2410880,98,183,97,70,Yellow triangle barrier that keeps the train from going forward.,
2410884,0,0,347,135,A mirror,
2410892,73,124,320,112,several boats in water,
2410906,177,1,82,86,Giant clock on tower.,
2410908,203,110,122,128,Tan bathroom mat,
2410911,189,73,309,287,woman lying on a surfboard,
2410913,210,46,253,244,a white clock face,
2410914,193,234,67,77,Elephant in a yard,
2410919,201,37,200,30,cellular phone ad,
2410922,1,38,122,45,a storefront sign,
2410927,398,114,56,83,a kite shaped like a jelly fish,
2410941,85,5,354,325,kites in a cloudy sky,
2410946,278,78,157,142,A white Apple mouse,
2410947,132,194,140,91,the tail of a bird,
2410949,137,179,135,31,Two eyes on a man's face.,
2410951,17,161,423,139,a hotdog in a bun,
2410952,229,197,103,143,small dog in the snow,
2410953,119,9,377,365,beautiful pink flowers,
2410954,130,161,16,54,a lava lamp sitting on the window sill,
2410958,320,48,178,136,A black wooden headboard,
2410966,0,0,499,172,a red table cloth,
2410976,37,340,127,78,Shorts on a girl,
2410979,55,237,132,236,the grass is green,
2410984,2,73,363,144,Airplane on the ground,
2410988,237,208,27,44,a man standing in the surf,
2410992,332,27,115,75,this is the sky,
2410993,68,20,200,147,the wooden baseball bat,
