image_id,X,Y,Width,Height,English_text,French_text
2415443,5,180,487,182,people walking across cobblestone plaza,
2415447,20,213,190,115,this is a tennis racket,
2415453,79,243,39,65,The person is holding on to the surfboard.,
2415458,216,234,57,55,red flowers in a pot,
2415462,23,16,237,34,wooden post of fence,
2415465,177,88,90,27,cow is laying in the grass,
2415467,327,197,87,102,elephant walking on the road,
2415474,217,148,157,87,the umbrella is multicolor,
2415478,234,60,155,100,this is a bear,
2415485,288,149,46,50,a tall brown giraffe,
2415492,128,262,368,67,Blue body of water.,
2415494,397,257,56,64,skier wearing a yellow jacket,
2415504,235,161,252,160,the visible train tracks,
2415506,349,145,50,105,red double decker bus,
2415507,241,33,192,215,A red double-decker bus,
2415510,2,47,475,259,curved ramp in front of tall white building,
2415513,214,125,26,44,a duck,
2415515,42,79,394,210,two men in a field,
2415516,329,86,78,40,the water,
2415519,188,133,62,60,round clock on the building,
2415528,0,1,117,235,pottery on the floor,
2415531,123,153,75,75,Brown doughnut,
2415541,276,235,32,23,red button on remote,
2415550,7,116,12,67,tall blue fence post,
2415555,85,210,109,150,a grey and white skateboard,
2415556,344,159,27,170,boy is wearing a long tie,
2415560,0,1,115,498,white and black shower curtain,
2415561,264,95,137,216,two men dressed in white,
2415562,82,148,178,162,teddy bear at the antique mall,
2415563,129,46,89,75,Clouds in the skies,
2415576,91,345,143,62,four sheep in a field,
2415583,120,145,71,72,two guys play ultimate frisbee,
2415587,73,99,24,25,The man has a low cut,
2415588,141,28,101,235,boy is skateboarding,
2415592,28,175,184,208,teddy bear on the old wooden chair,
2415593,12,5,482,360,Photo in black and white,
2415595,307,239,20,20,tennis ball in the air,
2415596,0,255,498,66,a group of boats,
2415598,247,160,48,56,army man about to fall into toilet,
2415605,181,169,17,12,cow in the field,
2415606,192,108,130,177,man walking with surfboard in arm,
2415607,210,187,70,55,a lit analog clock,
2415611,69,2,244,245,red and white stop sign beside man,
2415612,86,394,37,80,sticker on the pole,
2415615,137,152,267,73,the zebras are running in the wild,
2415622,67,9,148,225,stool in the corner,
2415628,32,3,302,215,phone is on man's ear,
2415631,41,155,60,37,the car is red,
2415633,200,29,269,250,burger on the paper wrapper,
2415640,229,146,30,47,Tea kettle on the stove,
2415648,97,90,354,217,the food is here,
2415652,46,230,66,263,the pole is black,
2415659,6,162,490,74,a field of green grass,
2415660,241,163,26,13,tusk of the elephant is white,
2415662,45,5,433,360,this is a pizza,
2415664,393,216,89,57,A watch on the shelf.,
2415666,192,129,260,135,red bus parked next to sidewalk,
2415668,24,65,445,216,the train,
2415669,166,224,12,12,yellow letter on bus,
2415671,245,97,25,30,Nose on a child.,
2415673,0,97,439,93,white and black train,
2415681,233,72,210,247,man surfing in ocean on surfboard,
2415684,220,0,229,220,this is a boy,
2415688,342,147,99,119,The woman is wearing a yellow shirt,
2415692,51,28,402,342,this is a lunch,
2415693,9,8,378,322,this is a dog,
2415697,143,5,350,214,the silver spoon in the food,
2415698,65,80,222,370,birds in the cage,
2415701,23,58,443,165,an orange and white tour bus,
2415703,19,296,211,118,Large purple cloth blanket,
2415705,175,82,58,129,cell phone is gray and black,
2415714,316,161,52,25,hot dog on grill,
2415715,85,232,42,35,plane,
2415716,102,373,112,103,The hydrant in the snow,
2415723,296,224,32,108,decoration hanging in the window,
2415725,194,55,173,286,woman in orange shirt playing tennis,
2415726,89,210,253,111,The rug on the floor,
2415737,83,91,55,35,word on the meter,
2415738,28,176,460,118,boats on the water,
2415739,283,266,14,2,picture of multiple men skateboarding,
2415747,255,145,105,98,man wearing black shorts,
2415751,256,132,59,90,child wearing a green t shirt,
2415755,42,3,332,287,a man in a dark wet suit,
2415765,235,5,60,71,Helmet on a man's head,
2415773,226,138,32,60,the head of the cow,
2415780,107,272,77,62,man wearing white shorts,
2415781,213,301,98,81,onion rings,
2415786,212,52,95,210,head of a horse,
2415787,281,173,85,58,legs of the giraffe,
2415794,47,274,230,220,The sign below the stop sign,
2415796,197,91,63,92,The yellow shirt the man is wearing.,
2415799,103,135,49,63,Man wearing a black jacket,
2415800,171,51,150,210,this is a person,
2415801,188,315,67,41,small gray tiles on pavement,
2415804,66,75,337,243,the shallow square bowl,
2415806,0,7,375,276,white sheep grazing in grass,
2415807,149,164,38,33,a white clock,
2415808,110,297,149,43,sand on the shore,
2415809,75,315,95,73,the bike is yellow,
2415814,385,130,25,36,A round black tire,
2415816,86,78,297,235,two bears with glowing eyes,
2415817,185,130,42,36,no parking sign on the pole,
2415818,211,51,90,146,building with columns and steeple,
2415821,247,232,32,44,the apple is green,
2415826,159,383,73,62,a brown cardboard box,
2415827,91,87,292,365,Young boy in a restroom,
2415830,386,190,47,63,flower panted on the hydrant,
2415837,114,95,283,162,public bus pulled over to sidewalk curb,
2415841,1,284,74,89,a large pile of stones,
2415845,239,311,40,58,yellow plastic cup on top of the table,
