image_id,X,Y,Width,Height,English_text,French_text
2357175,242,118,105,143,a sailboat on the water,
2357180,190,180,132,66,Black handle on spatula.,
2357186,42,62,297,383,two people in the snow,
2357197,252,364,27,44,three people standing together,
2357198,0,187,337,251,four boxes of pizza on a table,
2357209,247,164,10,27,A person walking in the forest,
2357215,251,110,37,33,Man behind the boxes,
2357217,0,153,499,179,an airport,
2357218,176,245,163,147,bus on the ground,
2357227,351,79,105,62,bars on the window,
2357228,75,0,147,55,three lights hanging above the mirror,
2357229,202,125,109,78,man is on canoe,
2357236,49,195,22,23,Flat tire on the back of the bus.,
2357240,228,160,137,126,Two sheep heads in the field.,
2357247,209,193,30,32,White numbers on side of train.,
2357255,53,68,413,226,RED BUS ON STREET,
2357261,116,380,125,46,a large sea bird in flight,
2357263,101,176,82,77,solid brown cow in front of the group,
2357270,15,31,466,452,A large tall clock,
2357276,216,65,11,12,The kite flying in the air.,
2357279,204,77,109,51,bathroom lighting fixture,
2357281,176,262,75,44,SIGN READS WEST 120 STREET,
2357285,179,276,50,53,the bear is white,
2357287,160,74,9,6,A lamp shining above,
2357288,347,260,32,34,small silver screw,
2357294,175,100,104,61,The burgundy pole of the meter.,
2357295,6,123,404,222,players wearing baseball uniforms,
2357297,214,55,121,182,a person riding a snowboard,
2357299,212,8,204,145,a man on ski's flying through the air,
2357300,146,210,127,152,blue dotted ski pants,
2357302,139,99,302,165,black and white zebra,
2357310,357,5,135,153,person wearing thin eyeglasses,
2357311,0,37,499,307,a pizza with many toppings,
2357315,80,116,250,101,a sign is on a stainless steel pole,
2357318,180,90,75,66,head of the man,
2357319,283,222,118,45,A pair of eyeglasses,
2357326,165,114,159,170,food in a basket,
2357327,451,205,43,121,Purple loofah to the right.,
2357328,380,3,103,54,A baseball bat,
2357337,366,183,92,74,short brown wooden stump,
2357338,3,297,90,67,white and pinkish white square tiles,
2357344,83,198,34,65,Boy standing by the ocean.,
2357345,129,135,59,80,man is on beach,
2357349,342,298,15,27,White fence post in the ground.,
2357351,6,9,487,365,people are competing,
2357352,133,4,116,101,it is a wallclock,
2357353,187,353,33,17,Show with the Adidas stripes.,
2357356,38,18,385,289,a yellow bus with two levels,
2357357,54,18,372,325,light blue truck parked in the parking lot,
2357359,90,140,147,120,a woman putting a second layer on a cake,
2357362,241,86,20,30,window on side of train,
2357370,31,170,331,162,a skier in a snow field,
2357372,313,114,67,37,A blue sign on a building.,
2357377,393,150,100,62,a grey metal spoon in a bowl of soup,
2357379,23,78,252,162,Baby on the bed.,
2357383,29,10,255,269,a green palmetto tree,
2357390,35,103,414,195,boats in the water,
2357396,164,133,155,198,Two women riding on a motor vehicle,
2357399,5,111,470,141,a brown and black cat,
2357403,163,48,137,135,a picture on the wall,
2357404,101,63,396,308,Man holding a banana,
2357422,59,188,302,116,three cows,
2357435,131,198,158,127,Pink bag,
2357437,16,308,166,155,a old white toilet,
2357451,403,300,65,63,Green piece of shrubbery.,
2357452,135,260,19,38,the train is blue,
2357454,114,67,105,120,the countertop is brown,
2357456,79,201,86,101,a woman wearing blue shorts,
2357460,153,11,121,472,man standing next to the woman,
2357462,142,105,51,55,A red jacket,
2357467,419,3,77,165,White window with black trim,
2357470,110,1,60,65,she's sticking her head out the window,
2357477,40,53,165,444,a man wearing red color mask,
2357482,229,266,167,191,two parking meters on a pole,
2357483,18,2,275,72,Gray bag with various cartoon figures,
2357488,86,50,413,247,two baby lambs,
2357490,395,131,89,137,Round gray mouse pad,
2357493,19,18,382,272,picture taken outside,
2357500,203,168,192,120,people near a plane,
2357501,166,45,330,195,Walls covered with various pictures,
2357504,154,29,155,286,The man is skate boarding,
2357505,121,81,202,203,mirror on wall,
2357506,208,25,185,280,this is a boat,
2357511,189,186,130,130,Large knife on white plate,
2357512,122,117,287,145,airplane is missing parts,
2357516,77,0,412,296,Baby elephant standing in grass,
2357518,212,174,75,22,left wing of jet plane,
2357519,438,86,30,35,A red and black helmet,
2357526,223,187,62,69,clock's hands are black,
2357536,5,3,487,306,Photo is in black and white,
2357543,275,156,116,149,little girl sitting on a bed,
2357545,118,63,89,104,wing of a bird,
2357549,206,193,118,98,a piece of broccoli,
2357551,8,184,208,238,White pedestal sink full of debris,
2357553,213,99,92,91,a white and black boat with red and black sails,
2357555,57,105,330,243,the giraffes standing in their enclosure,
2357556,122,111,72,88,A woman riding a horse,
2357558,93,169,27,16,a stack of books,
2357564,101,188,134,117,the seat is down,
2357565,171,69,205,291,A white cat next to a chair.,
2357571,45,117,436,185,Children are having a party,
2357572,75,158,41,50,sail boat in the water,
2357574,48,108,109,305,this is a person,
2357576,199,103,182,250,two woman walking on the sidewalk,
2357580,184,90,157,130,the giraffe is looking down,
2357581,61,59,433,256,people playing on a baseball field,
2357584,297,140,123,22,green sign on side of bus,
2357591,52,43,319,455,man sitting on a flat blue bench,
2357596,128,53,75,31,Black sunglasses on man's face.,
2357600,12,251,169,81,bench in the sand,
