image_id,X,Y,Width,Height,English_text,French_text
2369444,36,137,132,57,A white bench by the river,
2369448,26,95,175,164,blue frisbie with movie character on top,
2369452,275,190,36,135,knife with a white handle,
2369457,189,63,132,112,sign on the building,
2369459,105,138,203,98,three screens of computrs,
2369467,0,3,498,329,close view of elephant,
2369469,287,99,177,190,woman wearing jacket,
2369481,196,39,118,80,dried flowers in a cylindrical vase,
2369485,33,20,244,476,a girl with curly brown hair,
2369488,86,41,354,177,Boy with hands on concrete,
2369494,0,15,266,189,a gray elephant trunk,
2369501,143,95,183,404,black police officer,
2369515,140,44,174,38,Washington on the photo.,
2369520,7,18,490,353,black and white cow,
2369522,248,222,205,151,sheep eating grass,
2369524,10,43,450,275,a basket filled with items,
2369525,282,197,42,49,right horn on bull,
2369526,177,31,242,240,a group on a elephant,
2369529,53,81,117,65,Entrance to an attic,
2369532,118,51,151,442,a young lady on a skateboard using her cellphone,
2369535,61,124,339,178,motorcycle leaning into a curve,
2369536,20,188,469,310,A large bed,
2369537,99,137,100,60,Couple sitting on red bench,
2369539,181,100,92,141,A man surfing,
2369540,63,69,287,208,a white polar bear,
2369543,313,14,92,31,a white cloud,
2369544,47,17,410,277,two bears face to face,
2369550,11,0,294,492,picture taken in a museum,
2369553,0,96,280,276,A box of baked goodies.,
2369554,0,53,40,107,Out of focus person in a red jacket and shorts,
2369564,478,30,14,85,a tall pole,
2369567,360,49,129,105,orange slice on plate,
2369571,205,127,30,42,a spoon on a plate,
2369572,224,132,81,61,clock on a tower,
2369578,382,98,62,87,Blue car parked on street,
2369581,186,357,29,62,price tag on the skis,
2369582,4,32,477,340,two cats in a window,
2369583,126,217,183,101,Half Wall Of Cement,
2369584,102,192,38,127,white post holding sign,
2369595,296,194,45,23,fire,
2369598,191,10,155,147,This is a woman,
2369600,143,14,333,317,a batman figure on a cake,
2369601,253,232,22,27,edge of a wing,
2369602,247,129,109,99,Laptop at the room,
2369603,132,136,205,118,Boy in pajamas sleeping akward,
2369605,198,22,66,26,A light on the ceiling,
2369608,36,112,234,348,person wearing full lenght black coat,
2369609,113,70,162,260,Young girl in brown blue coat smiling,
2369610,7,96,375,167,four cows drinking water,
2369613,56,86,419,269,people in the scooter,
2369614,237,201,182,165,computer screen with facebook pulled up,
2369618,65,197,170,250,Rock chair on sidewalk,
2369621,93,126,174,244,a yellow fire hydrant,
2369623,236,233,65,49,green tennis ball in the air,
2369624,18,83,253,327,a woman eating a hotdog,
2369629,186,51,29,146,red handled folding knife,
2369634,127,8,216,323,A red headed kid with black glasses on,
2369638,300,26,197,306,tool used to move bananas,
2369641,96,368,107,130,A woman with brown boots,
2369650,205,248,41,30,wet dark brown hair,
2369654,344,150,34,42,Orange nose of airplane,
2369659,13,42,254,454,Old wooden bench in garden,
2369660,27,22,459,251,an airliner being pushed out onto the runway,
2369662,95,88,82,142,person with an umbrella,
2369663,43,165,185,162,A black and white zebra grazing and pointing left,
2369665,120,206,188,287,a uncooked pizza on a counter,
2369670,311,384,40,32,A bench outside a house,
2369671,245,95,102,102,A round clock with red numbers,
2369672,278,149,66,181,thick white cloud in the sky,
2369673,50,85,415,235,a red pickup on a parking lot,
2369678,205,65,92,220,A rectangular kite in the sky,
2369679,306,93,54,70,large clear windshield on train,
2369696,66,0,160,332,guy wearing fluoro chartreuse shirt confused about oven,
2369699,38,182,109,67,A baseball bat about to be dropped.,
2369705,60,90,321,203,six planes fly in formation,
2369712,341,104,157,259,two guys with no shirts on,
2369715,189,79,121,75,a microwave on the counter,
2369725,240,143,62,122,A child swinging a bat,
2369728,153,74,114,79,A brown giraffe head,
2369733,251,94,92,222,lady tennis player approaching man,
2369737,296,60,87,150,A girl on a horse,
2369739,111,227,49,37,a black and gold clock,
2369743,26,0,269,406,a calico cat,
2369744,261,223,37,65,suitcase on the sidewalk,
2369745,69,1,127,75,a pair of yellow scissors,
2369747,75,330,89,77,white chocolate square,
2369749,237,181,58,71,a black dog near man's crotch,
2369753,270,250,69,81,a white porcelain toilet bowl,
2369754,28,271,137,60,people in a red kayak,
2369759,21,25,285,455,cat admiring its reflection,
2369760,269,88,188,216,a man swinging a bat,
2369761,77,7,297,471,three giraffes eating leaves,
2369770,320,169,82,36,a pink soap holder,
2369775,97,71,151,292,person on skateboard,
2369777,81,330,77,124,footprints in the sand,
2369779,57,93,371,47,zebras in the water,
2369792,225,271,72,25,white snow on the ground,
2369813,188,146,22,40,Small lamp on table.,
2369814,56,96,400,115,a blue and white plane,
2369822,277,151,29,25,the number 276 on bus,
2369825,29,90,460,166,the plane is airborne,
2369826,359,147,74,116,A surfer in the water,
2369831,195,156,82,61,Man holding a surfboard,
2369834,83,22,340,215,four giraffes on a field,
2369836,278,104,190,161,backpack near a window,
2369837,431,140,38,66,a little girl playing with a toy,
2369841,198,343,87,93,trash can under toilet paper,
2369842,183,114,275,182,A plane in the photo,
2369846,107,53,322,251,Railroad train on track,
2369847,47,399,68,92,a plastic bag of trash,
2369848,120,436,103,57,Men's white tennis shoes with black accents,
2369858,55,69,271,384,An old man shearing a sheep,
2369859,125,231,234,96,a white bath tub,
2369862,229,79,256,292,An unkempt man picking at his finger nails,
2369864,258,129,119,188,A man snowboarding down a slope,
2369866,322,253,82,42,Ring on forth finger,
2369882,87,27,237,443,A woman eating breakfast in bed,
2369897,34,21,428,238,this is a skate ramp,
2369898,66,61,175,292,an asian woman riding a bicycle,
2369905,374,4,124,45,a wooden tray with handles,
2369912,101,162,32,15,kite in the sky,
2369917,242,14,62,41,a colorful kite in the sky,
2369920,142,66,295,267,a scruffy looking teddy bear,
2369922,186,31,44,48,a large purple clip,
2369924,3,3,492,226,sheep grazing on pasture,
2369926,389,271,48,37,a red cooler on a boat,
2369932,294,55,22,22,a black hat,
2369935,35,15,150,109,this is the sky,
2369943,236,150,112,100,blue book in case,
2369948,137,114,103,34,glasses over a woman's eyes,
2369957,35,123,412,105,a herd of elephants,
2369959,199,36,36,53,part of a trouser,
2369962,244,321,94,32,White writing on the man's black glove,
2369963,139,128,247,159,woman on a motorcycle,
2369969,33,85,410,183,this is a lorry,
2369973,86,90,135,252,a boy on a snowboard,
2369978,273,138,101,315,dark brown wooden door frame,
2369982,54,116,26,43,part of a stalk,
2369983,160,23,113,187,Man cuttind down trees in woods,
2369992,148,252,64,47,horse in a blanket,
2369998,111,128,110,38,Brand name on cup.,
2370003,166,86,175,224,this is a umbrella,
2370004,382,145,90,52,white and black striped zebra walking in grassy field,
2370006,13,128,233,164,a leg piece and some food servings in the plate,
2370011,274,0,225,230,a green tree on the right,
2370025,91,401,56,61,this is the ground,
2370027,248,179,131,52,train on the tracks,
2370028,7,253,491,45,Road crossing picture in foreground,
2370035,269,61,147,312,man leaning over a counter,
2370036,256,120,184,200,man stands on a snowboard,
2370043,103,272,170,46,people in a motor boat,
2370044,133,222,133,223,silver and yellow fire hydrant,
2370050,49,141,231,306,a bright yellow fire hydrant,
2370056,225,105,121,267,this is a girl,
2370068,22,21,338,442,book leaning against computer screen,
2370069,18,15,324,285,yellow bananas in bunch,
2370070,451,195,18,26,A black trashcan.,
2370074,26,174,175,245,a mannequin riding a bike,
2370078,82,211,90,140,person is skiing downhill,
2370083,29,47,167,416,young pregnant woman talking on a cell phone,
2370085,251,121,157,127,this is a ram,
2370088,256,175,25,45,part pof a bear,
2370089,6,31,486,300,three fridges full of drinks,
2370093,5,48,401,87,steep rocky outcrop,
2370094,25,293,140,148,this is a clock,
2370095,76,121,91,102,chair is red,
2370099,3,4,489,324,interior of commercial bathroom,
2370105,210,196,197,119,blue canopy of a passenger boat,
2370106,76,156,271,152,animals on the grass,
2370108,11,15,475,341,woman holding and umbrella,
2370113,245,309,26,109,bare right leg of person in the middle,
2370117,14,233,249,57,shadow from the roof,
2370119,195,282,139,214,Pipes near the toilet,
2370126,13,11,481,312,a group of people sitting in a room,
2370128,287,103,145,121,a set of swings,
2370135,75,73,376,95,an airplane in the sky,
2370137,16,77,399,224,the plane is flying,
2370139,165,240,40,25,The nose of the child,
2370141,168,113,163,99,clear plastic toothbrush with white bristles,
2370142,229,78,81,245,Red headed man with beard.,
2370143,187,76,30,33,light on a motorcycle,
2370152,226,13,28,33,part of a cloud,
2370158,129,265,172,30,A skateboard.,
2370164,11,19,318,459,an old locomotive,
2370171,321,192,50,60,The trunk of the elephant,
2370172,204,203,47,29,A white home plate.,
2370173,147,170,93,42,clock needle indicating minute,
2370180,0,5,122,305,A green train car.,
2370181,36,100,120,195,Bottle with yellow drink,
2370182,80,10,78,39,this is the sky,
2370186,219,92,138,243,A fork on the plate,
2370187,108,88,335,190,orange cat on bed,
2370190,112,109,236,197,these are five giraffes,
2370198,46,19,393,480,woman carrying a child on her back,
2370202,159,31,40,41,blue sky above buildings,
2370208,193,123,80,42,A TV in the white room,
2370212,96,188,136,130,a pug white dog,
2370218,100,130,140,97,two white dogs in the park,
2370219,184,345,131,68,a pair of metal tongs in a person's hand,
2370228,366,266,32,42,part of a floor,
2370233,172,44,214,137,a man wearing a straw hat,
2370234,159,75,268,228,this is a bird,
2370240,361,54,113,126,The boys eyes are closed.,
2370243,187,90,137,99,A black and white cat,
2370248,262,358,68,99,Three fluffy white bath towels rolled and stacked on bottom shelf,
2370252,212,63,35,20,man has brown hair,
2370257,350,7,106,292,this is a man,
2370260,3,2,495,370,a hospital room,
2370262,177,153,85,175,Man stepping on skateboard,
2370264,113,33,235,257,a skier in midair,
2370267,27,50,76,304,this is a tree,
2370273,202,26,72,176,batter getting ready to hit the ball,
2370285,96,150,230,107,line of parked airplanes,
2370286,248,103,17,34,right eye on a bear,
2370287,397,179,62,81,a yellow fire hydrant,
2370297,0,207,244,167,white toilet next to the window,
2370301,361,131,117,135,a man walking on the snow,
2370302,118,8,169,166,a mirror in a gold frame,
2370304,158,9,337,328,two baseball players in uniform,
2370310,11,163,36,61,american flag in the bed of the truck,
2370315,140,131,195,285,a wakeboard,
2370318,60,4,398,315,a public service bus,
2370327,82,97,240,175,the bear is brown,
2370331,37,74,360,212,a cat sitting in a bowl,
2370341,122,167,187,182,tan and white teddy bear,
2370347,270,222,34,30,A nut on the hydrant,
2370356,190,236,15,25,silver ring on the thumb,
2370362,250,161,73,22,This says \gambier\.,
2370364,178,310,67,42,this is a table,
2370369,11,273,157,95,Dell computer mouse black and silver,
2370370,24,7,470,307,People drinking,
2370372,322,178,155,202,milk sitting in the door of the fridge,
2370374,93,24,264,112,black hat on the man,
2370385,142,119,193,157,This is a zebra,
2370386,405,80,34,46,part of a tree,
2370387,0,175,153,179,this is a car,
2370388,306,220,17,16,a small green tennis ball,
2370410,4,12,204,185,This is a toilet,
2370417,70,20,314,100,These are street signs.,
2370419,238,36,259,135,this is an elephant,
2370420,235,119,35,89,the surfer doing a trick,
2370427,126,60,321,122,boy with surf board in th water,
2370438,25,132,95,117,red and blue graffiti,
2370441,337,112,73,60,truck next to the motorcycle,
2370442,101,233,126,140,man is wearing an apron,
2370443,12,96,233,237,Two men sitting on a bench.,
2370444,76,23,287,52,this is the sky,
2370447,425,288,63,40,White birds in the photo,
2370459,253,172,168,70,green eyes of a cat,
2370464,76,36,171,219,a kite flying in the sky,
2370468,169,175,73,90,clock in the photo,
2370484,209,132,56,106,A red door on the side,
2370486,36,88,449,122,Public transportation in Germany.,
2370487,124,126,56,67,the shirt is green,
2370489,180,135,67,74,person in the window,
2370491,0,97,484,234,A long locomotive on tracks,
2370492,38,14,377,253,Small kitten sleeping,
2370493,6,59,288,438,a man,
2370497,190,100,107,165,a man holding a surfboard,
2370499,111,44,135,136,an open laptop computer,
2370502,299,206,21,34,kite flying in the sky,
2370503,51,58,390,141,girl is throwing frisbee,
