image_id,X,Y,Width,Height,English_text,French_text
2337652,57,34,435,360,big striped cat looking at camera,
2337655,0,63,497,307,Man holding a surfboard,
2337661,162,176,32,56,a green kiteboard kite,
2337666,0,3,499,344,scene takes place outdoors,
2337667,253,161,160,142,red Frisbee,
2337668,220,63,225,198,red mouse on white table,
2337672,33,48,230,252,white vase on table,
2337683,115,119,181,331,the giraffes looking,
2337689,101,254,59,66,white toilet,
2337692,250,157,150,45,a sign refers to this area as Metropolitain,
2337702,10,10,356,485,this is a bathroom,
2337708,271,26,45,47,the boy has a helmet,
2337711,213,0,38,132,building name on corner of building,
2337712,76,27,27,82,A stack of empty pizza boxes,
2337713,151,92,197,217,a man on skis,
2337714,123,161,90,122,Man on a ski slope,
2337716,66,24,376,294,An elephant painting an elephant,
2337720,347,98,80,222,A smiling man in a blue shirt with the number 55 on the back.,
2337725,356,102,85,57,Colorful kite flying in the sky,
2337731,101,70,39,41,Chinese paper lantern,
2337734,193,201,124,35,Boogie board in the ocean,
2337736,73,179,60,60,the large engine of the plane,
2337738,237,315,153,130,red and white chuck taylors,
2337741,188,191,96,88,Building on the windows.,
2337742,255,216,108,58,black bicycle on the floor,
2337744,92,137,162,202,this is a bird,
2337749,177,233,124,81,Man on a board,
2337750,305,152,168,142,Cow in a field,
2337752,405,50,23,10,Clothes out to dry,
2337760,219,201,62,52,two bears in the woods,
2337761,122,23,226,305,a cat on a suitcase,
2337763,70,15,359,317,two people eating food,
2337769,90,40,328,260,A plate delicious meal,
2337774,156,108,287,98,group of horses in a field,
2337780,257,176,35,47,black plastic helmet in hand,
2337783,342,243,15,12,green light on a street,
2337784,172,64,214,247,the puppy is white,
2337787,0,31,490,116,The people are on a beach,
2337801,21,4,470,322,two pair of scissors,
2337803,13,5,477,313,A person is doing some snowboarding,
2337805,80,251,177,45,a surfboard on the concrete,
2337807,216,20,221,334,a little boy on a sidewalk,
2337819,0,46,133,134,person sitting in chair,
2337825,159,165,75,80,a green hat on the man,
2337828,6,8,353,437,a man kiteboarding,
2337829,120,26,155,343,an open door of a train,
2337832,176,163,314,211,a brightly colored salad,
2337835,114,271,26,69,person is walking next to person,
2337840,78,83,80,80,small can of cat food,
2337844,83,138,287,103,A train riding along some tracks.,
2337845,30,34,239,190,CURTAIN IS ON THE WALL,
2337847,218,116,96,185,two people walking along beach,
2337851,114,238,48,48,a clock on a building,
