image_id,X,Y,Width,Height,English_text,French_text
2319222,269,162,15,12,the bowl is blue,
2319229,17,262,62,46,Small ripples in the water,
2319234,218,47,105,239,a man is on a surfboard,
2319236,73,199,156,111,piece of sesame bun sandwich,
2319240,210,19,279,234,a pink sign on the wall,
2319244,113,2,54,42,steel frame of a ceiling,
2319250,58,15,210,107,The color of the sky is blue,
2319257,272,53,118,239,a bottle of bear,
2319261,228,47,232,212,this is an airplane,
2319262,54,29,222,259,animals in a field,
2319266,44,7,56,66,brown sign on pole,
2319269,167,100,217,231,a cop on a motor cycle,
2319273,283,107,34,42,leg of a zebra,
2319283,3,290,16,10,Stack of white paper plates on the table.,
2319284,91,260,93,223,this is a person,
2319297,107,159,166,248,vase with pink flowers,
2319298,422,169,72,162,this is a car,
2319306,2,44,237,192,The man's hair is black.,
2319307,170,160,257,118,two train cars are parked,
2319312,123,324,70,94,Redman is holding a cell phone.,
2319313,210,25,274,334,two giraffe statues,
2319317,267,127,58,94,the signs on top of the pole,
2319322,109,67,227,215,they are baseball players,
2319325,4,296,107,53,black baseball cleats,
2319326,254,102,45,28,Small green veggie on the plate,
2319334,73,55,151,440,The man is riding a bike.,
2319336,103,91,158,43,The top of the wall is white,
2319338,137,36,352,289,a man that is outside,
2319339,22,404,200,70,boy is riding a skateboard,
2319342,293,364,64,3,Red string in the sky.,
2319344,167,347,89,17,Part of the ground,
2319345,194,68,77,39,The man has dark hair.,
2319351,144,146,287,55,policeman riding on motorcycles in front of the parade,
2319352,216,97,25,60,A lamp by the bed,
2319359,196,216,151,157,red apples on a box,
2319363,296,68,200,235,This is a person,
2319365,282,10,217,363,girl with pink hair eating a banana,
2319367,120,243,204,120,the toilet seat is down,
2319369,62,50,344,257,food on the plate,
2319371,290,196,65,43,Bird flying in the air,
2319374,379,52,73,52,her sunglasses are black,
2319381,139,10,223,112,a large umbrella,
2319382,415,0,84,139,a bottle of beer sitting on the table,
2319383,1,61,498,207,plane on the runway,
2319396,223,116,27,149,a lone parking meter,
2319405,10,17,320,480,a clock tower on a building,
2319410,7,28,476,190,A very large group of old fashion suitcases.,
2319415,201,120,85,85,sheep's face is brown,
2319416,126,296,6,28,Red numbers on the back of a truck.,
2319424,155,11,262,301,the man is on a motorcycle,
2319426,182,218,152,166,a giraffe is in the pasture,
2319437,143,308,12,26,boy wearing tan shorts,
2319439,27,48,440,187,Trains sitting on the track,
2319442,22,0,475,345,White full-size refrigerator with door open,
2319443,171,147,36,34,head of a person,
2319444,184,199,34,39,Yellow vase with flowers in it.,
2319453,15,7,465,310,animals in a nature park,
2319459,199,282,17,58,Toy zebra on top of a stand.,
2319460,43,16,288,477,cat sits on a bed,
2319468,96,0,292,332,shirtless young man brushing teeth,
