image_id,X,Y,Width,Height,English_text,French_text
2346992,141,29,55,41,this is the sky,
2346997,58,291,249,31,name of train on the side,
2346999,267,18,187,463,this is a man,
2347001,383,85,115,56,blurry mini van in the distance,
2347003,102,220,155,90,a brown baseball glove on the ground,
2347008,214,88,54,49,White lamp shade on lamp.,
2347011,15,324,394,71,wooden log laying on sidewalk,
2347012,6,88,150,165,the bird is hanging,
2347014,174,250,320,29,an island in the street,
2347020,324,28,9,20,this is the wall,
2347024,5,97,128,261,the people ride on the elephant,
2347032,0,1,150,102,cloud cover in sky,
2347034,14,96,465,144,three kites in the sky,
2347038,286,45,103,40,chase is the bank,
2347040,190,257,180,73,the fire truck on the road,
2347043,49,0,29,18,the sky is blue in color,
2347044,143,131,255,165,two birds perced on the hand,
2347045,23,37,58,60,this is the wall,
2347046,231,137,36,90,this is a man,
2347051,80,172,130,102,sprinkles on the food,
2347057,361,316,49,47,man walking on the grass,
2347059,348,15,76,57,this is the wall,
2347060,40,67,282,343,this is a man,
2347066,207,252,39,80,a person's shadow on the snow,
2347070,167,314,10,13,black cell phone in man's pocket,
2347077,371,51,57,67,part of a letter,
2347079,176,201,64,30,the mouth of a little boy eating a donut,
2347083,214,74,72,102,the boarder flying through the air,
2347087,46,211,11,4,The ears of the giraffe on the left.,
2347088,73,100,110,298,this is a lady,
2347090,151,131,192,242,this is a motorbike,
2347095,3,86,253,187,surfer at side of white wave,
2347097,125,195,22,68,a post in the field,
2347104,108,153,67,51,Coated peanut on a plate,
2347112,182,322,41,34,flower in a vase,
2347118,57,39,299,408,a puppy jumping on a puppy,
2347121,166,48,144,69,water in the distance,
2347122,210,455,31,20,this is the grass,
2347125,243,120,28,24,The white head wrap on the man's head.,
2347130,307,166,124,96,the lights on the cops motorcycle,
2347131,75,30,298,151,these are the dogs,
2347138,134,10,110,152,A toddler in a dark blue shirt,
2347143,164,416,30,45,part of an open,
2347145,103,153,267,123,this is a chariot,
2347146,161,80,263,237,this is the zebra,
2347147,13,256,15,27,the sweater is orange,
