image_id,X,Y,Width,Height,English_text,French_text
2378672,44,56,136,166,Older woman in background,
2378680,75,119,402,366,Electric toothbrush,
2378681,217,204,10,10,an orange and white cone,
2378687,286,186,50,60,Man who is snowboarding,
2378691,74,111,185,95,the center of a vase.,
2378692,189,66,155,118,the clock is on the wall,
2378693,125,181,219,93,frosting sign reading central park,
2378697,210,98,109,378,girl on far right holding blue tennis racket,
2378706,110,10,347,244,Forks with apples on them.,
2378707,132,84,255,287,man with whipped cream on his head.,
2378709,60,39,396,377,man riding a wave on surfboard,
2378717,3,33,354,282,Flowers in a vase,
2378719,159,219,137,111,A pot sitting on the stove.,
2378722,341,247,121,65,a table with dishes.,
2378723,138,107,43,197,tall metal lamp post,
2378724,121,9,37,36,One bird is flying alone,
2378725,183,124,251,145,Train on the tracks.,
2378726,69,120,385,142,cat sleeping in sun,
2378739,137,282,25,55,little girl with blonde hair,
2378740,464,61,31,38,cloud in the sky,
2378744,186,24,310,314,the cat is on the table,
2378746,299,166,52,27,PERSON IS WEARING A BANDANA,
2378751,166,134,75,58,Bird sitting on the traffic light,
2378753,206,102,145,121,silver laptop on center of desk,
2378755,137,28,112,243,A women standing,
2378757,81,192,258,293,Man on the skateboard.,
2378773,264,1,208,191,Woman with orange hair.,
2378774,19,52,95,120,The tree is green.,
2378781,23,126,67,114,Meter on the side of the road.,
2378787,162,140,198,91,Cat on the bed.,
2378794,6,167,491,144,Elephant walking along a path,
2378796,238,211,78,25,silver knife cutting cake,
2378803,29,30,456,285,a cat that is inside,
2378806,27,266,382,52,street sign is blue,
2378807,63,0,90,53,A green plant above a mirror.,
2378812,228,112,24,27,Person wearing black helmet.,
2378815,61,121,39,23,black and red baseball cap,
2378820,182,202,163,61,Hay on the ground.,
2378823,145,81,202,348,person on a skateboard,
2378830,209,64,117,124,black and white clock,
2378835,1,1,498,278,The table is blue.,
2378840,122,251,52,66,kick stand on a motorcycle,
2378842,268,126,144,101,The motorcycle is blue.,
2378846,118,30,119,55,The sky is blue and white.,
2378848,108,340,91,145,right kneesock is slightly lower than left one,
2378850,62,184,249,260,A concrete slope,
2378852,28,71,93,160,A white refrigerator,
2378858,189,123,257,176,two small white sailboats,
2378861,43,105,376,198,Posing with silver hydrant.,
2378862,221,185,55,67,a piar of chopsticks,
2378863,0,235,121,39,red rustic railing,
2378864,257,202,242,67,deep blue sea,
2378865,145,273,33,21,eye on the dog,
2378868,344,195,55,46,two red tail iights on car,
2378874,217,95,49,30,Black hat with a yellow letter P on it.,
2378881,38,17,380,310,Woman laying down on bed,
2378882,247,62,163,203,TV in the background.,
2378885,401,297,12,14,Small part of the black part of street,
2378890,421,255,50,50,The leaf is on the ground.,
2378893,28,2,463,322,A ski slope with skiers,
2378903,29,49,458,294,an orange cat outside,
2378904,186,180,132,152,steel ring on a boat,
2378912,215,207,99,95,a silver laptop computer,
2378916,23,2,475,270,brown cat laying on furniture,
2378923,151,243,151,84,sheers to cut sheeps wool,
2378925,191,244,47,29,gray red and white Nike tennis shoe,
2378929,248,64,155,260,an elephant,
2378932,38,108,205,175,Broccoli in the bowl.,
2378934,395,6,87,182,white curtains on window,
2378935,125,193,101,100,a yellow banana in the right hand,
2378943,50,5,117,45,majestic sign on wall,
2378946,22,24,438,307,the leftovers of a salad in a bowl,
2378948,14,53,459,241,large plane on runway,
2378949,11,6,333,491,A bathroom with paisley wallpaper.,
2378950,215,0,85,78,metal air vent over oven,
2378978,176,250,60,65,black horse standing in dirt,
