image_id,X,Y,Width,Height,English_text,French_text
2828,118,405,237,66,several people on a sidewalk,
2829,9,294,308,226,A red four-door vehicle,
2836,104,461,648,138,the road is black and white in color.,
2837,336,3,374,241,the archway is ornate,
2839,307,377,52,163,Woman wearing large flare jeans,
2840,515,401,36,51,a tall black trash can,
2843,3,53,58,105,glass window on the building,
2849,38,469,90,126,a bike with a basket,
2850,69,57,674,156,the chimney on the roof,
2855,574,490,56,67,reflection in the water,
2856,118,18,53,94,a window on a building,
2860,346,238,33,52,lamp with black finish,
2861,678,371,46,123,woman in a green dress,
2865,241,360,70,117,red bicycle leaning against a pole,
2869,0,273,211,86,Building in the distance.,
2873,557,334,64,170,a lady wearing blue jeans,
2877,419,230,61,82,a window with a white frame,
2885,205,373,124,82,a parallel parked car,
2892,425,161,22,147,tall skinny pine tree,
2895,200,311,64,68,a rubber car tire,
2898,274,97,32,262,vertical column of several windows,
2899,312,492,52,40,A yellow license plate,
2905,135,179,22,66,a window on a building,
2907,147,268,304,214,A silver Suv,
2913,1,0,794,204,Many clouds in the sky,
2914,375,218,25,108,a window on a building,
2920,72,436,99,128,trash can made of stone and metal,
2929,2,216,796,382,Lot full of cars,
2930,600,169,40,86,window on the building,
2931,460,17,134,166,two palm trees on top of a building,
2933,131,469,67,48,car on the road,
2935,471,406,58,37,a stopped white minivan,
2939,66,88,662,409,this is a buliding,
2946,551,306,36,56,statue on top of a pedestal,
2949,101,58,618,500,this is an urban area,
2951,368,382,244,122,bench made of dark brown wood,
2970,195,356,52,123,a man walking past the store,
2980,355,138,13,20,glass window on the building,
2983,548,264,57,30,Red sign on a building,
2985,123,18,139,313,this is watch tower,
2987,292,347,97,70,blue car driving on road,
2989,145,395,21,27,blue sign with the arrow,
2995,158,260,328,181,row of windows on a red building,
2996,129,58,210,421,red building with white columns,
2999,590,465,76,43,a small white car,
3002,481,605,90,68,a car on a street,
3007,256,385,33,54,a woman pushing a baby stroller,
3019,464,258,209,186,car on the dirt,
3022,586,44,212,84,metal railing on top of building,
3023,140,53,298,73,the roof is tiled,
3024,294,94,180,88,treed hilltops in the distance,
3025,645,366,80,57,the car is parked,
3027,253,0,467,562,three story stone building,
3036,4,236,254,362,two red cars in a row,
3040,115,393,273,137,white car parked in street,
3043,488,64,164,72,blue and white sky,
3045,200,244,436,203,a black car in intersection,
3050,59,272,31,42,a window on a building,
3053,414,327,29,72,Man wearing a red jacket.,
3056,686,251,10,25,window on the building,
3066,530,275,112,77,car on the road,
3083,112,270,50,74,glass window on the building,
3084,314,291,242,107,a white parked car,
3090,158,169,244,358,bicycle leaning against pole,
3093,2,72,64,157,the house is green,
3096,339,397,28,88,the person is walking,
3097,668,301,26,56,window on the building,
3101,472,234,7,27,a window on a building,
3102,58,426,32,28,glass window on the building,
3106,184,291,614,294,a long curve walkway,
3108,412,360,18,34,a woman's blue bag,
3112,66,109,525,260,this is a large building,
3120,3,1,545,260,A light blue sky with large white clouds.,
3122,541,54,106,41,green street sign that says congress st,
3125,529,262,266,128,red and grey SUV,
3129,179,214,19,35,window on building facing street,
3132,374,399,334,153,some deep tire tracks in the snow,
3136,353,417,101,168,a street covered with snow,
3140,2,259,332,285,the cars are covered in snow,
3141,485,101,51,105,window on the building,
3143,744,142,34,60,windown on dark red building,
3146,95,453,77,62,white snow on the ground,
3149,57,28,22,14,window on top floor of white building,
3150,73,169,345,75,a yellow and blue sign,
3154,537,345,22,42,person walking on the sidewalk,
3166,332,260,33,60,red dresses in the window,
3167,89,77,578,489,this is a city street,
3168,277,40,154,85,The red blurry sign,
3169,54,299,32,72,woman in dress walking,
3170,291,274,78,73,sign on the building,
3172,236,64,26,81,glass window on the building,
3176,460,291,34,222,an ornate black street light,
3179,32,180,27,50,glass window on the building,
3184,53,327,16,64,orange bar on fence,
3198,273,392,90,98,car on the road,
3206,73,366,70,166,pole on the sidewalk,
3209,43,26,692,384,these are a bunch of buildings,
3218,301,389,168,86,Car,
3221,568,378,77,212,the person is standing,
3222,637,384,60,179,the person is walking,
3223,324,116,14,32,window on corner building,
3225,667,236,60,104,glass window on the building,
3232,226,304,355,270,Tractor parked on sidewalk,
3235,266,387,51,41,leg of the bench,
3236,350,271,67,227,a person walking on a sidewalk,
3237,18,535,248,62,a car on a street,
3238,595,46,34,36,light on the pole,
3239,449,418,19,10,round black tire on car,
3240,335,491,42,40,a white line in the street,
3243,351,414,170,88,Car parked at the curb,
3246,50,63,425,283,the sky is grey and white,
3249,466,8,74,450,Lamp pole near a road,
3258,180,206,541,253,this is a car,
3261,10,320,164,77,car on the road,
3264,230,355,172,117,the car is gold,
3265,65,334,217,134,the grey car driving on the street,
3267,528,346,40,73,a red and white sign,
