image_id,X,Y,Width,Height,English_text,French_text
2346596,39,0,239,492,a young girl playing with two soccer balls,
2346597,310,313,50,30,grass on the field.,
2346598,163,242,73,29,black and white license plate on truck,
2346601,452,34,47,290,tan cinderblock building with small windows,
2346603,82,85,171,228,front part of the train,
2346608,1,165,476,152,A faded red train on the tracks.,
2346614,169,71,101,298,Woman wearing a dress,
2346618,120,313,5,9,A road sign by the road,
2346620,136,188,174,185,Dog laying on the ground.,
2346628,13,26,457,363,four players meet after a doubles tennis match,
2346631,79,130,106,89,face of the dog,
2346636,157,213,157,145,person wearing thin glasses,
2346643,206,163,14,12,A red kite in the air.,
2346649,0,200,332,297,A white blanket,
2346650,1,172,407,202,bed with a yellow plaid bedspread,
2346652,15,42,253,184,A small grey handbag,
2346654,52,40,402,243,traffic lights above the street,
2346661,47,53,417,289,three people are standing,
2346665,4,4,344,256,a slice of pizza,
2346666,80,185,147,71,pizza on a plate,
2346672,4,3,494,367,a men's and lady's bathrooms are side by side,
2346682,326,199,47,20,white and orange surf board,
2346687,212,69,67,153,white wing on plane,
2346689,307,0,190,327,A brown horse walking.,
2346691,145,190,270,181,broccoli mixed with cauliflower,
2346692,13,8,450,305,a skateboarder flying high into the air,
2346695,303,105,56,26,airplane in the sky,
2346699,17,30,465,296,A delicious looking pizza,
2346705,130,440,243,57,Man wearing pants,
2346707,125,44,145,454,MAN STANDING ON TENNIS COURT,
2346717,128,32,117,44,the sky is blue in colour,
2346720,97,73,182,40,The street sign is green.,
2346722,163,10,273,149,food on top of board,
2346728,235,94,144,144,cat on the bed,
2346731,238,45,114,159,the man is in a black suit,
2346737,199,31,188,270,a black tanker car on a train,
2346739,261,77,165,161,a person surfing in the ocean,
2346743,226,48,125,43,oven hood attached to ceiling,
2346744,70,201,422,172,Plate of food sitting on table.,
2346746,132,292,60,81,Black metal hand railing,
2346754,206,117,20,40,edge of a food,
2346755,147,134,200,111,A black and yellow bird,
2346756,71,95,233,98,two small yachts parked at a marina,
2346760,308,430,19,29,green grass on the ground,
2346762,307,243,25,32,part of a chair,
2346764,131,69,30,31,bear walking in the water,
2346767,127,341,40,37,a small ceramic vase,
2346769,40,123,379,117,the plane is blue and white,
2346771,211,193,85,62,HORSE PULLING MAN IN WATER,
2346787,5,65,192,240,a white window,
2346788,1,229,497,144,Bridge arm,
2346797,248,18,219,288,A woman playing tennis.,
2346798,53,26,185,471,Boy wearing a yellow shirt,
2346799,58,41,40,30,Stump in the ground by the trees.,
2346802,5,17,300,256,view at a skating field,
2346810,154,278,128,110,two people on a ski slope,
2346812,4,39,323,447,sweaty person near others,
2346820,172,269,13,7,A book on a table,
2346825,91,163,91,45,a pile of fire wood behind the man,
2346826,243,199,185,124,this is a cow,
2346827,50,125,217,126,three airplanes flying in the sky,
2346828,5,95,487,224,Group of tennis players.,
2346829,3,5,409,473,cat on back sleeping on dark leather surface,
2346830,402,207,93,101,shadow of teh pillar,
2346835,0,0,499,325,A large stone wall,
2346837,235,166,13,13,A person in the ocean,
2346838,153,155,44,70,The man is wearing an apron,
2346843,152,80,126,235,SILVER TIE ON MAN'S NECK,
2346848,20,39,107,291,the shirt is blue,
2346849,110,41,150,132,Sliced piece of cake,
2346858,144,65,134,377,female tennis player with short blond hair,
2346859,227,26,179,300,man playing tennis on court,
2346860,5,253,362,238,the sandwiches on the plate,
2346866,4,2,186,233,black and gold clock,
2346875,127,40,290,338,men playing baseball on field,
2346877,173,66,117,76,a pale brown and white horse,
2346888,16,369,289,68,blue and white boat,
2346893,300,245,167,66,The ground is made of asphalt,
2346896,157,104,131,270,A woman walking on the sidewalk,
2346904,165,0,69,81,Lights hanging from ceiling,
2346912,114,11,266,232,a lady playing tennis,
2346913,356,125,56,62,dark blue denim jacket,
2346918,350,46,58,14,a white topped mountain in the distance,
2346920,143,85,248,280,this is a man,
2346927,169,170,315,100,plane on top of the water,
2346928,52,36,445,325,a vampire pillow design,
2346934,0,87,305,182,black bear crouching by a tree,
2346935,34,29,210,433,this is a tennis player,
2346937,120,27,377,323,a person is seated on a sofa,
2346939,52,24,251,255,the view is a fruit basket,
2346943,11,7,486,324,close up food on plate,
2346945,130,112,86,134,a dog is light brown,
2346946,58,85,359,254,the scene is in a bathroom,
2346947,76,157,128,79,steps on the porch,
2346950,253,123,38,18,Blue stripe on tail of plane.,
2346951,112,43,355,223,a person standing on a skateboard,
2346952,270,95,39,110,the interior of a window,
2346954,90,116,163,120,awnings on a building,
2346956,42,199,450,108,the clods are dark grey,
2346957,151,133,105,134,Gravel and rocks in the tracks.,
2346962,23,39,228,130,a brown bike is parked on the road,
2346970,232,269,40,50,part of a cloth,
2346971,201,269,24,41,the pants are black,
2346978,70,192,132,57,two planes on top of each other,
2346979,25,19,148,242,A person with a white shirt,
2346981,342,192,82,82,tile on the wall,
2346985,292,20,92,112,face of the person,
2346989,92,38,325,277,a clock face,
2346990,74,132,390,170,skiers on ski course,
2346992,141,29,55,41,this is the sky,
2346997,58,291,249,31,name of train on the side,
2346999,267,18,187,463,this is a man,
2347001,383,85,115,56,blurry mini van in the distance,
2347003,102,220,155,90,a brown baseball glove on the ground,
2347008,214,88,54,49,White lamp shade on lamp.,
2347011,15,324,394,71,wooden log laying on sidewalk,
2347012,6,88,150,165,the bird is hanging,
2347014,174,250,320,29,an island in the street,
2347020,324,28,9,20,this is the wall,
2347024,5,97,128,261,the people ride on the elephant,
2347032,0,1,150,102,cloud cover in sky,
2347034,14,96,465,144,three kites in the sky,
2347038,286,45,103,40,chase is the bank,
2347040,190,257,180,73,the fire truck on the road,
2347043,49,0,29,18,the sky is blue in color,
2347044,143,131,255,165,two birds perced on the hand,
2347045,23,37,58,60,this is the wall,
2347046,231,137,36,90,this is a man,
2347051,80,172,130,102,sprinkles on the food,
2347057,361,316,49,47,man walking on the grass,
2347059,348,15,76,57,this is the wall,
2347060,40,67,282,343,this is a man,
2347066,207,252,39,80,a person's shadow on the snow,
2347070,167,314,10,13,black cell phone in man's pocket,
2347077,371,51,57,67,part of a letter,
2347079,176,201,64,30,the mouth of a little boy eating a donut,
2347083,214,74,72,102,the boarder flying through the air,
2347087,46,211,11,4,The ears of the giraffe on the left.,
2347088,73,100,110,298,this is a lady,
2347090,151,131,192,242,this is a motorbike,
2347095,3,86,253,187,surfer at side of white wave,
2347097,125,195,22,68,a post in the field,
2347104,108,153,67,51,Coated peanut on a plate,
2347112,182,322,41,34,flower in a vase,
2347118,57,39,299,408,a puppy jumping on a puppy,
2347121,166,48,144,69,water in the distance,
2347122,210,455,31,20,this is the grass,
2347125,243,120,28,24,The white head wrap on the man's head.,
2347130,307,166,124,96,the lights on the cops motorcycle,
2347131,75,30,298,151,these are the dogs,
2347138,134,10,110,152,A toddler in a dark blue shirt,
2347143,164,416,30,45,part of an open,
2347145,103,153,267,123,this is a chariot,
2347146,161,80,263,237,this is the zebra,
2347147,13,256,15,27,the sweater is orange,
2347148,23,77,446,152,a white and black bus,
2347153,2,29,312,367,cat reclined on chair,
2347157,74,167,89,115,the horse is black,
2347162,59,231,116,66,the headphones are black,
2347164,288,133,207,240,the train is made of metal,
2347165,193,0,183,288,the train is moving,
2347167,264,130,70,157,person in the air doing a trick,
2347168,100,46,167,220,this is the sky,
2347171,280,273,33,32,part of a road,
2347178,266,56,192,190,this is a racer,
2347181,267,177,69,65,a book on a park bench,
2347192,110,232,88,195,this is a man,
2347195,5,217,465,68,the cattle on the hill top,
2347197,41,206,42,45,this is a wall,
2347202,296,243,133,47,THE TABLE CLOTH IS RED IN COLOUR,
2347211,249,72,233,257,the man is old,
2347213,144,190,132,290,a tennis playing about to hit a ball,
2347216,113,1,112,120,a framed poster on a wall,
2347231,185,224,133,107,the light colored flower bouquet,
2347242,158,129,90,127,head of the animal,
2347243,263,22,82,182,the person is jumping,
2347245,109,186,245,148,black and brown dog,
2347249,42,141,355,128,the men are swimming in the sea,
2347250,109,12,135,163,middle aged man wave boarding,
2347253,100,0,70,387,the light post with the signs on it,
2347255,110,95,155,164,one giraffe in the safari,
2347265,51,74,408,272,two slices of pizza,
2347273,2,2,496,369,sheep getting sheared with clippers,
2347280,238,51,37,36,plane is in sky,
2347281,57,271,291,147,a plate of french fries,
2347285,153,45,7,7,part of a cloud,
2347291,122,184,134,81,bananas lying on the street,
2347295,0,48,387,326,two zebras in a zoo,
2347298,458,7,38,45,this is the sky,
2347300,205,243,105,94,three people on horses,
2347301,12,103,485,223,zebras and antelopes at a watering hole,
2347303,7,5,423,391,a box of donuts,
