image_id,X,Y,Width,Height,English_text,French_text
2401434,355,118,37,60,Green garbage can.,
2401435,96,0,191,296,Skateboarder in a skateboard park,
2401436,27,377,49,27,large picture on wall,
2401439,438,0,42,40,part of a wall,
2401443,253,55,58,71,clean green grass in garden,
2401445,40,157,135,210,a light blue surfboard sticking out of a planter,
2401451,65,251,112,86,giraffe looking to the left,
2401454,338,109,61,64,ear of an elephant,
2401458,107,49,334,245,a silver sharp knife,
2401460,78,12,252,120,Tennis racket in her right hand.,
2401461,18,74,470,345,This is not a double decker bus.,
2401462,225,150,36,60,The paper towel holder is wooden,
2401464,312,49,140,132,person wearing a wet suit,
2401469,122,62,47,60,There is a clock on the building,
2401472,6,10,484,362,plate holding cheese and meats,
2401479,275,219,73,53,paper plate with spiderman picture,
2401482,301,125,97,76,a windshield on a train,
2401484,191,153,155,90,Brown pony standing in a field.,
2401488,110,31,261,285,The black laptop,
2401493,128,38,102,267,Triffic light.,
2401494,230,0,116,372,There is a decorated pole,
2401495,18,129,354,236,the food is fried,
2401499,111,153,234,181,Peaches in a dish.,
2401507,104,200,71,69,signal lights hanging above street,
2401510,61,14,432,284,Three people at the table.,
2401513,19,104,350,223,wood canoe partially beached,
2401517,131,69,146,262,zebra eating hay,
2401518,304,198,25,101,telephone pole off in the background,
2401521,211,108,77,95,Two small brown horses,
2401535,364,139,103,119,this is the grass,
2401536,25,170,111,93,White clouds in a sky,
2401540,415,193,52,173,red and white stop sign,
2401547,213,128,67,71,part of some grass,
2401549,83,354,147,137,Jeans on a man,
2401552,240,79,106,70,single slice of pepperoni pizza,
2401553,367,155,122,109,the grass is green,
2401559,219,146,280,225,a person skiing down a snow covered slope.,
2401574,6,41,369,227,a bear,
2401575,363,11,38,22,part of the sky,
2401577,123,150,230,275,It is a double traffic light.,
2401579,161,143,40,55,red kite in the air,
2401582,132,327,204,129,round smooth gray stone,
2401583,111,149,151,61,line of trees in front of mountain,
2401584,192,79,71,59,a large clock face on a close up tower,
2401586,34,213,113,137,The toilet is white,
2401593,14,23,132,61,airplane in the sky,
2401597,307,105,50,74,bark on tee trunk,
2401598,183,91,87,92,Boy and girl learning to sky.,
2401602,418,192,64,54,part of a water,
2401620,236,313,125,79,Dish towel on counter,
2401625,361,93,115,160,Brown table with a glass,
2401626,131,220,97,33,red and black goggles on man's face,
2401628,133,209,169,234,A wooden bench,
2401633,173,92,285,125,a small white cat.,
2401635,342,158,95,75,a tan and blue pillow,
2401638,339,77,22,11,The mustache of the man kneeling next to the motorcycle.,
2401641,60,190,67,142,A man wearing a yellow jacket.,
2401643,219,136,92,96,dog head sticking out of window,
2401652,207,111,94,200,Man on a skateboard,
2401656,120,342,50,55,red & white train,
2401662,0,155,79,107,mirror with white frame,
2401666,442,66,41,73,There are deep green trees in the distance,
2401670,86,34,240,78,this is the ground,
2401678,259,55,77,55,Boy is wearing black hat.,
2401680,114,41,284,197,two elephants are seen,
2401682,396,250,50,124,three rectangular train cars,
2401688,91,100,160,136,Down hill skier in black,
2401689,303,165,70,165,small girl with brown hair,
2401692,372,235,26,35,hard red safety helmet,
2401698,323,162,162,180,Brown colored fat bull,
2401703,402,331,50,42,Eggs on brown trays,
2401704,294,137,36,24,a black batting helmet,
2401706,163,102,166,171,Black and white zebra,
2401713,308,180,37,68,Orange pillow on couch.,
2401715,30,25,39,119,red and yellow flag,
2401725,24,18,185,213,Players on the tennis court.,
2401728,116,92,270,144,Plane is mostly light blue.,
2401729,29,141,76,29,a black and white sign that says \Paint\,
2401733,228,28,86,145,person doing a flip in the air,
2401743,26,62,392,173,this is a train,
2401745,426,2,17,12,part of a ceiling,
2401750,20,26,213,355,the spoon is silver,
2401751,156,137,177,77,a red engine pulling train cars,
2401753,54,122,267,155,engine of freight train,
2401755,353,315,50,38,part of a rock,
2401756,62,29,368,307,Nine green apples,
2401757,3,101,71,149,a very prety bedside lamp,
2401759,182,216,131,156,Medium size white fridge,
2401768,12,5,480,265,The keyboard is white.,
2401770,411,128,36,47,white sign with red and black pictograph,
2401771,10,35,293,180,a pair of sunglasses,
2401775,24,25,434,278,small figurine man driving coach with horse,
2401779,193,55,43,130,a wooden clock in a dollhouse,
2401780,190,123,189,175,One green lemon fruit,
2401782,219,88,162,121,cilantro on a sandwich,
2401784,162,259,59,52,wii gaming controllers in boys hands,
2401792,158,344,47,24,a tag shaped like a bone,
2401795,148,160,29,87,Spray bottle with blue liquid,
2401799,171,218,67,129,a vase of differently colored flowers,
2401804,5,11,472,382,a building in New Orleans,
2401806,13,10,482,52,Sky is dark and gloomy,
2401807,139,230,104,97,Small yellow rubber duck,
2401808,307,192,57,87,Man skating on concrete,
2401810,466,77,26,31,part of a sweater,
2401811,29,172,62,53,a sheep's tail,
2401812,204,202,103,75,part of a water body,
2401814,2,2,494,264,elephants standing in water,
2401818,104,90,20,17,A white skinned man,
2401823,88,47,143,302,woman wearing a red coat and dark sun glasses,
2401826,128,81,101,135,a bright yellow stripe,
2401839,5,34,179,122,smiling man wearing glasses,
2401840,193,164,97,123,a silver teapot,
2401845,338,131,49,63,chrome colored faucet,
2401847,22,81,278,256,A woman on a bench,
2401849,222,5,142,465,Older woman is smiling,
2401852,37,50,426,183,the logo is a polar bear,
2401853,163,94,43,24,edge of an umbrella,
2401854,388,48,50,17,tip of a tower,
2401857,7,4,366,493,a scene of a doll,
2401863,36,8,367,323,five bowls of oatmeal,
2401865,40,75,360,208,Buses at the station,
2401869,217,66,219,167,a gray metal fork,
2401871,63,276,62,64,bride in a white dress with a long flowy veil,
2401876,68,155,72,267,this is a couch,
2401880,107,28,229,180,these are doughnuts on the tray,
2401881,133,21,342,302,The train in the station,
2401883,2,66,442,385,a long red train,
2401894,93,150,367,313,a wicker basket filled with healthy colorful fruits,
2401900,90,5,409,323,man is eating a hot dog,
2401904,5,219,470,113,busy city street,
2401913,15,274,158,192,teddy bear is holding a silver pail,
2401916,159,117,211,121,some bacon covered cucumbers,
2401918,142,104,312,177,the dog is sleeping on the bed,
2401920,112,341,32,15,white object on track,
2401921,98,230,60,42,small black feed on the ground,
2401936,150,128,254,138,roll on a white plate,
2401945,122,161,98,72,Shorts are blue,
2401946,130,90,36,37,bunch of bananas on wall,
2401955,252,170,118,181,guy with no shirt riding a black motorcycle,
2401959,199,126,298,240,Black and white cat laying on ground,
2401961,68,39,375,280,two turkeys in the field,
2401962,110,5,50,60,A helmet being worn by a skateboarder,
2401970,199,10,51,78,a clock on a wall.,
2401972,100,161,82,93,the black and yellow beak of a Great Blue Heron,
2401975,433,262,40,43,window to a building,
2401977,87,18,245,301,a woman riding a bike,
2401988,271,52,62,61,Man wearing white helmet,
2401993,216,68,137,160,man surfing the wave,
2401994,307,171,51,93,the finger of a person,
2402003,213,22,43,31,part of the sky,
2402010,192,70,123,78,A small orange slice.,
2402014,60,30,51,55,Boy wearing white hat,
2402028,181,207,51,55,Yellow and black colored catchers glove.,
2402031,257,140,20,55,neck of a flamiongo,
2402033,130,8,89,35,the sky is blue,
2402043,94,221,365,147,two horses in field,
2402045,64,431,55,21,flat shoes on woman's foot,
2402048,18,78,472,138,A dark grey jet engine plane,
2402051,150,115,301,142,Woman lying in a bed,
2402064,90,153,182,55,Street signs one says Park and the other one is one way,
2402066,22,10,475,309,a living room,
2402067,236,155,37,61,a person in a boat,
2402069,82,245,171,254,black snow board,
2402070,135,66,341,178,two children sitting in chairs,
2402074,334,154,27,42,the head of the horse,
2402088,47,123,162,41,Large colored frisbee.,
2402089,223,137,28,13,31193 numbers on the front of an old train.,
2402096,23,247,256,239,dalmation on a red leash,
2402109,142,93,118,165,A batter swinging his bat.,
2402110,115,99,251,181,Four plains flying in formation,
2402114,38,223,125,105,A white dog walking.,
2402115,98,44,65,64,mirror on tile wall,
2402117,95,141,134,114,The cup with a tea bag,
2402122,128,33,196,292,Happy fruit vendors ready customers,
2402123,213,78,163,92,policemen riding on horses,
2402125,43,348,19,17,edge of a plate,
2402128,128,2,27,49,a tree in a distance,
2402131,253,265,32,33,part of a green grass,
2402138,21,56,395,256,Plastic bowl filled with food.,
2402141,219,61,217,272,pink curtains on a window,
2402147,152,163,12,15,a number is written,
2402148,184,98,32,22,a baseball players blue baseball cap,
2402152,91,298,58,169,Knotted striped tie,
2402155,105,115,95,32,The marquee display on the front of the train.,
2402157,15,102,315,396,the building has a clock under the eave,
2402158,231,183,56,40,a red jet airplane,
2402162,40,30,436,161,black and white picture,
2402163,33,124,411,207,group of people sitting at dining table in restaurant,
2402164,148,102,129,234,a man wearing a plaid shirt,
2402173,1,155,136,180,Red circle with line through it.,
2402174,461,52,6,19,group of light bulbs,
2402175,25,42,100,172,this man is the umpire,
2402176,127,97,13,12,the light of a car,
2402179,12,71,307,306,stop sign with graffiti,
2402185,87,54,185,275,Fire hydrant is yellow and black,
2402196,60,33,125,73,a man wearing glasses,
2402197,141,136,31,105,the hand of a person,
2402199,74,11,117,139,the head of a man,
2402200,128,302,75,69,a cloud in the sky,
2402207,72,28,387,291,A polar bearing walking,
2402208,320,163,43,35,Television.,
2402209,335,223,70,50,a woman with black hair,
2402210,78,105,95,136,A man on a skateboard.,
2402213,0,0,169,101,a big purple airplane,
2402219,117,186,38,29,A wood floor,
2402222,61,110,410,135,Two people are skiing.,
2402233,45,98,260,252,black Frisbee with a skull drawing,
2402237,107,50,213,221,this zebra is sitting down,
2402238,7,40,64,119,a tree in a distance,
2402243,91,157,188,152,Two flags sitting on a brown table.,
2402246,24,44,272,334,teddy bear in clothing,
2402251,149,268,179,207,Front tire on a motorcycle,
2402252,178,100,96,172,a person skating on ice,
2402256,211,299,82,19,A watermark,
2402258,216,85,46,62,Man wearing black helmet.,
2402260,397,169,100,132,man in white chef jacket,
2402261,117,188,87,63,Sheeps on the prairie,
2402265,361,51,137,115,this is a motorcycle trunk,
2402271,204,169,266,87,Green bushes in a field,
2402274,0,0,499,374,a clear blue sky,
2402280,120,281,97,59,Bananas on a table,
2402283,87,100,396,257,A chocolate cream filled donut.,
2402285,23,25,454,328,A picture of three young girls.,
2402286,310,79,58,54,a bright yellow frisbee midair,
2402287,39,133,21,78,Silver handle to a shower door.,
2402296,298,210,47,92,There are green plants in the foreground,
2402297,133,318,21,32,the window in a building,
2402302,182,199,145,152,home plate is white,
2402303,125,424,9,10,a pink flower on a dress,
2402308,2,191,146,211,a man on a bicycle,
2402309,1,1,498,497,a traffic cop directs traffic on a public street,
2402310,197,70,110,226,one giraffe among the trees,
2402314,84,83,389,254,the caboose of a train,
2402318,237,111,126,41,A large rock protruding from the water,
2402320,271,198,74,131,a person in a blue robe,
2402322,217,54,65,105,lighthouse on ocean horizon,
2402333,138,160,52,73,A green potted plant,
2402345,41,64,156,240,skater with helmet on skatboard,
2402347,224,60,65,60,Man has dark hair.,
2402356,195,138,102,40,The word 'one',
2402364,8,3,225,125,green trees next to train,
2402365,92,238,36,90,a line in white ice,
2402369,181,130,308,171,The tunnel is long and dark.,
2402370,62,99,397,200,white SUV with dog at passenger window,
2402374,219,137,68,137,Girl wearing flowery jacket.,
2402379,201,108,156,91,Racquet in a hand,
2402381,109,223,193,218,back of a white and black delivery van,
2402382,291,162,40,12,a strip on a zebra,
2402386,138,50,157,229,Woman standing with an umbrella.,
2402389,195,125,115,50,tennis racket with purple handle,
2402391,167,91,177,92,The plane is flying in the air.,
2402399,101,172,118,88,a white sheep in a field,
2402401,88,92,62,149,a woman wearing a blue and white uniform,
2402403,288,148,35,35,105 on side of plane,
2402404,251,196,140,104,Large animal near tree.,
2402407,100,43,349,451,a kitten laying on the couch,
2402408,413,139,32,44,a red and yellow flag,
2402411,126,65,169,323,the player on the twins,
2402415,291,105,65,187,boy walking behind umbrella,
2402416,124,343,79,82,Two white feet on a horse,
2402417,129,107,368,385,people riding horses on a path,
2402428,376,120,63,53,Man has dark hair,
2402434,33,95,67,175,a person is standing,
2402436,191,165,270,154,ornamental antique piano with curved legs,
2402441,18,399,76,63,Silver dome building,
2402442,65,87,15,13,a green tree leaf,
2402443,5,35,316,464,couple posing for camera,
2402446,99,107,58,35,a green tree leaf,
2402447,129,103,36,24,goggles over the man's eyes,
2402460,309,202,12,28,a person in the street,
2402463,266,196,132,67,The boat is on the sand.,
2402466,406,29,93,36,The sky is blue.,
2402467,287,16,210,195,a bowl of grits with butter,
2402470,5,0,212,221,A man with black hair,
2402474,39,117,431,231,three giraffes standing in zoo,
2402476,217,4,281,492,Hand holding a wii remote control,
2402480,281,205,10,9,section of silver chain,
2402489,201,52,25,19,the black giraffe eye,
2402499,130,128,18,12,a wheel on skateboard,
2402500,71,17,380,190,a black chalkboard,
2402504,34,111,251,190,Red bench sitting on grass near lake.,
2402510,233,276,12,23,a letter is written,
2402513,218,224,250,107,a patch of vegetation,
2402514,100,71,12,13,Cat has white and pink nose.,
2402515,145,166,159,27,Yellow police tape strewn on the ground,
2402517,39,19,421,276,slice of pizza on plate,
