image_id,X,Y,Width,Height,English_text,French_text
2345232,143,109,133,107,woman holding a cellphone.,
2345233,27,109,295,367,the zebra is looking down,
2345237,50,48,447,325,Man wearing a striped shirt,
2345241,322,70,31,13,A pink frisbee in air,
2345243,312,140,41,25,Grey pary of a parking meter.,
2345246,76,0,16,87,brown pole in ground,
2345247,403,36,57,37,brown paint on the wall,
2345249,3,1,487,373,several bags on display,
2345252,434,129,53,87,bunch of green bananas,
2345255,60,128,48,25,a thick black stripe on a zebra,
2345260,64,60,62,261,a black design,
2345262,277,45,81,45,basil leaf on pizza,
2345266,80,88,294,237,Round pizza on basket.,
2345272,241,187,79,73,a dog,
2345273,222,385,52,112,woman walking on the street.,
2345282,170,180,70,26,Green umbrella above a person,
2345284,146,211,97,77,The cat is in the toilet,
2345290,253,182,76,162,woman wearing grey jeans,
2345292,180,85,135,87,Laptop screen is turned on,
2345297,123,25,301,217,an adult zebra,
2345309,141,85,15,33,the letter P in a sign,
2345310,158,84,8,10,red fabric on hat,
2345318,24,17,463,280,a black and white photo,
2345320,329,140,115,56,An orange work vehicle,
2345327,197,157,302,35,large pier on beach,
2345339,132,94,109,158,Bald man standing at the head of the table,
2345340,77,192,167,120,two horses are playing.,
2345346,62,91,400,238,brown bear on ledge,
2345350,21,121,375,157,red and white plane at loading gate,
2345355,201,103,50,117,statue of liberty,
2345360,178,35,125,50,A dark grey plane in the air.,
2345369,86,248,138,167,the vase is green,
2345371,336,84,132,113,a man works on putting together the glider,
2345375,3,4,495,370,a dog and a cat on a bed,
2345405,167,140,157,102,people kneeling on raft,
2345409,93,53,151,207,Man holding a toothbrush,
2345410,166,113,115,117,a white bus on a creek,
2345418,267,211,28,39,Yellow kite flying in the sky.,
2345420,257,13,218,168,the head of a giraffe,
2345421,302,213,78,66,the carpet is brown,
2345422,2,161,78,153,the glass on the table,
2345426,102,61,174,98,a cat inside a carrier,
2345431,115,14,268,180,Tea written on teacup,
2345432,23,259,475,240,large Chicago style pizza,
2345434,133,283,50,57,Brown buffalo standing in field,
2345437,111,183,94,55,section of gray dirt,
2345438,163,0,132,238,a baby is brushing his teeth,
2345454,88,119,147,177,this is a sculpture,
2345459,77,230,160,95,Blue porcelain bathroom sink,
2345464,213,112,198,137,two boys playing frisbee golf,
2345467,209,170,52,32,two black wheels of a plane,
2345468,0,24,386,450,the large smoke plume,
2345470,149,71,44,61,bright orange juggling pin,
2345473,265,53,143,65,Large blue jet flying above city,
2345474,223,103,65,41,the windows in abuilding,
2345488,274,27,68,285,Skis in the snow,
2345489,146,167,202,138,this is a hydrant,
2345499,1,221,305,166,brown sectional sofa and ottoman,
2345501,195,28,223,417,woman is missing an arm,
2345508,11,251,237,85,plane,
2345524,27,28,447,345,woman is standing on bed over man,
2345530,36,173,152,126,feet propped on table top,
2345532,205,116,84,162,this is a dog,
2345550,218,75,85,95,flower in glass vase,
2345551,84,193,142,169,brown teddy bear on table,
2345552,208,121,60,116,A small sheep with horns.,
2345563,62,52,301,252,a green traffic light,
2345571,0,92,134,194,ceramic tree with snow on it,
2345572,10,2,370,370,the umbrella is purple,
2345573,172,89,188,210,a man on a surfboard,
2345574,15,20,395,276,an elephant in the picture,
2345577,103,2,65,50,balcony railing outside window,
2345579,285,179,45,72,an orange and white traffic barrel,
2345581,219,118,105,137,woman surfing,
2345585,60,32,64,32,white clouds in blue sky,
2345586,389,133,77,106,the trunk of a elephant,
2345591,48,30,44,38,kite,
2345594,206,50,119,97,the head of a woman,
2345595,163,85,242,228,A clock on the ground.,
2345599,15,211,461,117,the motorbikes are parked,
2345605,247,105,172,259,Man standing on top of the mountain,
2345607,12,5,462,237,they are grabbing a slice of cake,
2345608,95,49,66,56,black seat on motorcycle,
2345610,206,63,67,57,piece of spinach on a small piece of pizza,
2345612,243,176,242,125,bus on the road,
2345620,148,72,110,136,An orange in a tree.,
2345628,406,83,72,36,the time on the wall,
2345629,10,178,12,20,The number is white.,
2345633,227,418,55,46,White tennis shoes with pink,
2345634,40,23,366,278,many kites flying in the sky,
2345641,42,20,329,242,signs on a pole,
2345651,40,31,198,291,a large pot outside,
2345656,51,75,130,105,red and white sign,
2345658,86,190,36,17,a wet pink tongue,
2345661,16,12,71,198,person wearing black pants,
2345674,362,1,136,30,glowing lights in a row,
2345677,119,56,370,177,kites in the air,
2345688,1,0,496,332,people play baseball game,
2345696,206,13,40,21,A pair of sunglasses.,
2345698,106,187,284,94,the couch is blue,
2345700,56,164,78,129,the bag is black,
2345704,112,108,26,46,THAT IS A PERSON,
2345707,213,111,122,170,two people carrying umbrellas,
2345711,130,50,21,30,white clouds in blue sky,
2345722,14,49,291,413,Man playing tennis,
2345723,293,192,136,111,this is a cow,
2345725,126,58,360,255,a pig in a blanket,
2345731,318,159,35,21,an airplane in the sky,
2345734,395,305,12,14,black print style letter,
2345743,61,17,246,214,girl is holding a bat,
2345744,84,87,330,140,group of cows crossing road,
2345747,70,248,38,17,THAT IS A BRICK,
2345753,0,127,92,145,The bowl is white.,
2345758,258,200,95,103,this is an apple,
2345760,260,221,47,33,horse grazing in the field,
2345765,125,3,275,281,Waves from water,
2345766,371,115,92,207,a person holding a umbrella,
2345772,19,180,89,91,yellow flowers in field,
2345788,128,0,130,210,Man wearing a baseball cap,
2345789,282,200,176,174,A blue metal bench.,
2345804,291,182,45,65,a pink bag,
2345809,9,0,444,348,Bananas on a table,
2345819,11,0,410,374,Girl flying a kite,
2345820,98,14,7,10,red letter on sign,
2345824,101,75,395,226,Young children playing baseball.,
2345831,119,171,252,326,leg receiving stitches,
2345834,224,215,252,115,brown three cushion sofa,
2345835,157,85,227,242,A bright green stuffed bear,
2345837,214,98,234,147,this is a train,
2345839,11,48,288,451,a woman riding a motor scooter,
2345842,148,77,87,34,large clock setting up high,
2345856,131,88,156,135,Purple hit in the sky,
2345861,1,140,394,233,A golden brown bun.,
2345866,41,130,456,117,the cows are black and white,
2345869,72,193,164,235,brown boat in water,
2345875,0,26,495,471,a box of colorful doughnuts,
2345883,308,61,65,70,side of yellow forklift,
2345885,26,59,471,275,a red food truck,
2345888,131,183,235,95,the sheep are close together,
2345893,120,45,95,96,a child in a bed,
2345904,102,42,137,75,Eye glasses on sign hanging from building,
2345910,60,174,130,44,Yellow paddle with black stick,
2345916,338,172,86,95,tower,
2345917,154,230,52,40,kite,
2345920,160,52,223,292,the statue is a woman,
2345921,283,183,32,13,red feathers under the wind,
2345928,176,310,196,159,the kite is on the ground,
2345938,153,91,71,21,this is a woman,
2345944,100,317,11,47,THAT IS AN EYE,
2345949,1,0,498,305,A background of cloudy sky.,
2345954,222,203,177,113,Sandwich cut in half,
2345961,206,20,92,161,skier flying through the air,
2345962,207,124,172,217,Green cooked broccoli,
2345966,175,138,138,169,the man is skateboarding,
2345968,43,26,241,180,Man doing skateboarding trick.,
2345974,86,101,242,190,a train on the tracks,
2345975,15,30,182,225,The starbucks coffee cup,
2345981,161,182,62,58,this is a skier,
2345982,32,76,181,138,this is a man,
2345984,115,140,209,172,cat is sitting down,
2346002,330,37,92,157,a window with a gray curtain,
2346004,127,190,26,67,red and white carton on the counter,
2346014,159,75,287,259,the elephant leans against the pole,
2346016,232,188,220,120,Black and brown bear,
2346018,427,271,71,60,the car is blue,
2346020,160,49,50,84,a pepper shaker on the table,
2346021,237,134,19,30,white letter on green wall,
2346029,112,21,75,210,man tossing baseball,
2346030,191,65,267,303,this is a man,
2346031,74,89,119,119,soccerball in mid air,
2346037,5,178,252,216,two elephants standing on a ground,
2346042,330,0,55,30,white clouds in blue sky,
2346044,223,52,45,43,green numbers on the bus,
2346048,151,130,205,55,a seal is laying on a bench,
2346049,208,198,155,79,horse grazing on grass,
2346051,196,262,40,37,a dish with bread,
2346053,141,55,39,47,clock,
2346057,109,246,98,76,brown calf,
2346058,309,51,108,102,the head of a man,
2346059,40,284,36,17,big framed women's sunglasses,
2346063,92,131,155,235,a yellow fire hydrant,
2346068,85,33,58,42,Small black TV that is on,
2346069,240,191,200,142,Blue and white boat on the water,
2346072,271,94,68,73,the man has long hair,
2346079,105,0,133,481,a woman riding a horse,
2346082,83,55,122,159,person wearing red hat,
2346086,3,35,427,339,a black and white dog with a cap on his head,
2346087,150,240,67,36,a truck waiting at an intersection,
2346091,9,329,293,85,white line painted on court,
2346095,144,21,6,4,white dot on shirt,
2346103,65,17,25,20,a recessed light in the ceiling,
2346104,281,168,137,145,large puffy chair to the right of the room,
2346110,42,66,310,195,Two skiers in a race.,
2346111,139,160,96,77,THAT IS SHEEP,
2346112,118,135,145,312,A tennis player preparing to hit a ball,
2346113,327,104,137,170,tan teddy bear sitting on rock,
2346117,437,149,47,43,red and white stop sign,
2346119,66,1,432,120,A rainbow colored umbrella.,
2346120,287,215,25,30,Green seasoning on pizza.,
2346122,103,15,287,297,two men playing ultimate frisbee,
2346123,9,191,480,175,water and sand in beach,
2346124,202,178,224,190,a glass topped coffee table,
2346125,19,112,247,340,the man is smiling,
2346126,71,12,309,285,A zebra standing next to a tree log,
2346128,205,168,52,93,Black hand on clock.,
