image_id,X,Y,Width,Height,English_text,French_text
2367722,201,97,35,33,a black wristband,
2367726,397,157,102,210,Car on the road,
2367736,159,1,197,51,some clouds in the blue sky,
2367740,200,102,68,92,a giraffes long neck,
2367753,281,198,216,114,wet sand from receding wave,
2367762,28,379,64,48,the wine is red,
2367766,42,13,266,485,The grey commercial oven,
2367769,436,73,22,17,Large grey rock on hill,
2367770,355,70,18,18,A round blue and white bus stop sign.,
2367772,66,64,265,160,Boy jumping in the air.,
2367775,189,12,300,362,a man standing on a sidewalk,
2367779,10,120,322,217,The umbrellas are closed.,
2367782,71,49,143,137,knit toy with scarf,
2367783,17,183,132,22,the sink,
2367789,6,4,487,364,a bedroom with a hipped roof,
2367808,320,149,41,107,flower in a vase,
2367812,92,37,159,427,A man with his hands on his hips,
2367815,166,124,121,60,A plane on a runway,
2367816,227,233,43,56,blue bucket under kitchen sink,
2367818,147,53,133,135,black bear's head in tree,
2367819,0,56,135,68,a set of large dogs,
2367821,179,55,201,200,baseball player swinging a bat,
2367825,162,277,45,45,a motorcycle headlight,
2367827,310,75,128,267,two giraffes near each other,
2367830,95,149,80,77,Stack of clean white plates,
2367834,97,12,342,344,stop sign with stickers,
2367836,382,112,24,43,a large yellow street light,
2367838,0,118,482,225,Giraffes and ostriches are together.,
2367840,166,160,62,85,mane of a horse hanging down,
2367842,148,97,111,75,car driving down the street,
2367844,81,158,80,79,the train on the tracks,
2367848,2,119,320,254,Long row of trees,
2367850,2,122,222,207,fries on a square plate,
2367857,123,23,228,157,people sitting in front of window,
2367858,47,88,325,154,a tiny motorcycle clock,
2367860,109,290,136,157,A man in a suit jacket,
2367864,153,66,164,253,person riding on a snowboard,
2367875,57,115,292,257,two boys traveling in a bike,
2367876,360,115,31,30,a white wii controller,
2367877,268,193,32,46,teddy bear on bed,
2367879,0,30,498,248,a woman sleeping beside some teddy bears,
2367889,365,17,82,265,Camera tripod on desk,
2367890,190,288,160,47,a cat sleeping on a desk,
2367897,19,341,152,157,the ball is yellow/green,
2367899,11,236,200,127,teddy bear on concrete,
2367900,250,137,33,34,white lampshade with plastic protector covering,
2367901,8,10,136,50,the clear blue sky,
2367907,172,104,122,46,a red and yellow skateboard,
2367909,268,105,118,112,Fire place with fire lit,
2367911,43,71,372,184,the bus is gray,
2367918,16,53,448,271,four items on table,
2367920,35,30,436,280,The pizza is on a metal pan.,
2367922,29,31,402,309,a elephant in the sand,
2367944,250,28,25,13,a hat with the letter P,
2367953,134,33,15,12,black hair on woman,
2367956,125,115,234,185,red octagonal shape on a sign,
2367960,86,15,229,483,a built in oven and broiler,
2367961,112,49,227,216,bird on the branch,
2367972,103,280,15,20,pinapples in bin one,
2367973,61,115,133,200,a woman in the kitchen,
2367977,221,81,223,156,a kitchen countertop,
