image_id,X,Y,Width,Height,English_text,French_text
2406558,96,121,95,118,the red colored jam served to eat,
2406559,163,80,190,193,this is a train,
2406565,104,41,215,291,a baby elephant standing in the forest,
2406576,153,227,102,41,boat on water is blue and white,
2406577,108,81,259,231,this is a birds,
2406581,131,0,305,290,these are zebras,
2406587,44,23,210,85,A BLACK AWNING,
2406588,48,91,381,230,part of some tasty pizza.,
2406590,8,185,484,142,some snow,
2406591,103,65,77,84,a player with a bandana,
2406592,177,109,151,47,Cock St. sign on top of pole.,
2406603,257,157,44,58,glove is black and brown,
2406605,308,54,105,174,A beige closed cabinet in the right corner,
2406606,182,87,36,65,The man is wearing a tie,
2406608,105,157,172,121,a graceful silhouette of a water foul,
2406609,23,211,162,137,A COMMUTER BUS,
2406613,207,288,137,85,Shadows cast on the grass.,
2406615,266,301,145,66,the sink is white,
2406620,121,298,92,60,Pizza on the pan,
2406625,158,30,198,212,two people in the water,
2406632,193,199,77,140,long tusks on elephant,
2406634,5,2,49,178,bathroom mirror in decorative frame,
2406637,133,27,241,175,skier passing a gate,
2406644,42,74,400,168,Elephants walking,
2406645,351,266,70,53,part of a skating surface,
2406657,17,22,162,300,Just made frisbee airborn,
2406660,25,67,417,222,cucumber sandwiches in plate,
2406661,119,237,59,65,black and white soccer ball,
2406662,159,116,270,192,circus elephant in ring,
2406664,3,267,53,35,Boy is wearing fanny pack.,
2406668,126,300,197,62,the text is white,
2406669,91,92,407,198,three bears playing in the water,
2406672,49,70,431,211,the plane has a big flower on the tail,
2406675,141,57,133,126,The green toppings on the pizza,
2406681,34,130,88,115,A man is pointing at some food.,
2406682,33,106,457,320,People sitting and standing in front of desk.,
2406689,154,268,47,62,the ground is carpeted,
2406690,40,242,197,179,A pile of mashed potatoes,
2406692,9,5,434,315,black and red steam train,
2406694,184,97,56,77,An American flag hanging over a street.,
2406701,153,44,79,184,Noodles at lunpch,
2406705,248,134,76,76,there are ovacados are on the plate,
2406706,61,10,244,315,a large clock on a building,
2406708,2,41,495,261,female bikers in a parade,
2406716,182,61,59,40,an elephant in the water,
2406719,91,58,315,287,grey and tan cat looking up,
2406720,133,28,108,104,There's an old wood building in background.,
2406721,312,202,77,70,the sweater is blue,
2406728,140,222,71,254,the pole is yellow,
2406731,245,95,245,178,two red straps pulling a cart,
2406732,61,92,379,138,brown cat on computer desk,
2406734,74,28,358,177,People playing WII,
2406737,24,158,122,95,the oranges are ripe,
2406739,36,34,295,448,The man is about to throw a ball.,
2406746,133,143,66,61,person pushing bike across frozen lake,
2406754,9,162,64,24,The word Riding.,
2406755,110,167,125,260,Man walking along the ground,
2406758,56,177,72,44,light is green and go,
2406764,349,34,59,33,white bowl on a microwave,
2406769,199,116,97,159,two people sitting on elephant,
2406774,113,165,118,145,Orange color on sheep.,
2406777,243,199,59,17,foot on boogie board,
2406779,117,215,121,80,zebra is small and striped,
2406783,2,0,491,330,Two young men in a skate park.,
2406790,57,127,119,170,bunch of bananas,
2406792,49,54,149,129,black bike sign,
