image_id,X,Y,Width,Height,English_text,French_text
2365583,110,294,153,190,This is a toilet,
2365589,113,239,23,24,woman in blue jacket,
2365590,205,10,71,88,woman hanging on a swing,
2365595,115,64,156,170,giraffe head having a drink,
2365599,203,314,25,31,part of a carpet,
2365601,134,98,114,128,child smiling at camera,
2365611,93,125,370,108,a good looking pizza,
2365614,128,340,19,28,part of a shade,
2365615,147,69,55,55,face of a boy,
2365618,154,137,242,102,blue and white train,
2365619,271,217,108,102,A coffee cup with Tigger on it.,
2365625,297,277,54,22,A tail swishing to the left.,
2365633,47,112,39,94,a orange tent cover,
2365647,251,376,19,30,part of a splash,
2365653,10,7,488,389,the photograph is black and white,
2365656,24,86,375,235,large bull inside fence made of sticks,
2365662,406,33,93,70,this is the sky,
2365664,68,65,417,163,the plane is a navy plane,
2365670,40,21,425,365,An Asian woman sitting on a bench,
2365675,303,163,63,58,snow on bear's butt,
2365678,207,400,97,79,Leaf design in froth of cappuccino,
2365679,232,178,115,69,round clock on tower,
2365680,114,90,67,61,man riding a bike,
2365687,182,173,56,19,shade from the bridge,
2365691,1,56,497,273,packed green army lorries,
2365696,173,53,277,192,horse in the field,
2365706,209,147,90,80,A direction sign board,
2365710,0,4,496,364,crates of green and red apples,
2365713,447,195,25,109,This woman is wearing a black sling pack,
2365715,56,33,57,52,Man wearing blue head band,
2365716,90,136,135,130,This is a sign board,
2365718,17,0,114,192,Bathroom urinal,
2365720,149,279,146,198,the hydrant is yellow and white,
2365721,126,179,179,319,small boy sitting on bear,
2365728,222,263,68,13,The writing on the motorcycle is white.,
2365731,204,178,55,52,little girl pointing at sheep,
2365732,20,195,285,252,This is tennis match,
2365734,2,102,280,220,black furry cat resting on computer,
2365735,29,69,326,240,A piece of chicken with red sauce and cheese on top.,
2365738,132,442,105,54,black and white sign,
2365744,0,0,498,371,A display of achievement trophies,
2365745,329,48,129,207,tabby cat with white chest,
2365748,222,64,154,53,orange sign above door,
2365753,35,26,437,321,This is along a beach,
2365758,141,144,152,78,Eggs on top of pizza.,
2365759,9,141,182,153,slice of red tomato,
2365760,139,111,20,17,Person wearing white shirt.,
2365766,212,290,91,130,A blue color cup,
2365767,110,86,22,20,Flag waving on pole.,
2365768,153,117,238,132,This is a small bird,
2365773,361,131,135,200,the man is in glasses,
2365777,172,107,157,133,the plastic target bag,
2365780,220,187,277,145,a person's legs in blue jeans,
2365782,214,43,262,202,man on the water,
2365783,9,230,35,38,a white sheep grazing,
2365788,37,196,70,53,picture of a fruit,
2365797,439,217,15,34,statue of liberty in background,
2365799,366,179,49,35,a text saying SQL,
2365800,112,96,23,40,part of a racket,
2365806,87,172,293,200,A small pile of green apples.,
2365812,216,21,218,293,man on the grass,
2365819,338,45,161,111,white window sill on the pink wall,
2365821,164,8,145,67,blue sky above the building,
2365826,220,155,63,52,A brown bean bag chair,
2365830,5,17,482,225,This is a train,
2365833,137,185,42,102,man riding a bike,
2365834,285,2,77,167,tan curtains hanging by woman,
2365836,329,120,165,121,A yellow and grey train car,
2365838,218,292,102,24,A white skateboard,
2365842,370,288,67,45,Bird in a field,
2365845,93,264,192,160,an apple cake on a white plate,
2365846,133,128,303,65,two elephants standing in a field,
2365851,10,60,355,245,These are giraffes,
2365853,46,162,153,15,A wood boat dock,
2365862,84,136,68,45,pink pan in bucket,
2365867,222,30,48,62,part of a smoke,
2365878,39,140,106,26,A white ocean form,
2365886,79,13,243,136,Gloves on a pole.,
2365890,281,441,34,48,part of a stair,
2365900,255,176,26,22,a headlight on the car,
