image_id,X,Y,Width,Height,English_text,French_text
2338090,337,200,34,17,The yellow street sign.,
2338092,294,2,204,361,black Dell computer monitor,
2338097,69,24,208,474,two women in the bathroom,
2338099,178,278,122,95,Black logo with a circular rim,
2338105,278,265,75,40,a body of water,
2338108,206,155,52,65,the head of a man,
2338109,185,59,76,38,Top of the cake,
2338110,171,437,8,18,Ski end touching the snow,
2338121,228,147,150,97,White sheep laying on the ground,
2338125,199,81,162,244,yellow lab near pool,
2338128,69,84,20,28,brown cow is next to cow,
2338137,186,133,17,14,head of a person,
2338141,17,118,357,240,White cow in a field,
2338142,70,39,57,32,cream lamp near wall,
2338144,28,55,454,297,A family of elephant in captivity,
2338147,260,197,101,35,trucks near the gate,
2338154,30,29,332,153,red and white plane,
2338157,4,10,462,360,two zebras side by side,
2338163,175,159,184,118,red and white cake,
2338172,168,37,165,133,a zebra is standing,
2338178,6,167,43,59,red bricks on wall,
2338180,187,353,77,84,this is a clock,
2338183,316,170,119,114,a cupcake with pink frosting,
2338191,286,222,5,18,Red moped on the side of road.,
2338206,101,269,35,23,black strap around horse,
2338216,342,139,105,98,red apples in a field,
2338220,296,90,23,41,a black bat in a man's hand,
2338224,2,125,97,230,boy standing on grass,
2338225,3,79,83,250,it is a window,
2338236,65,119,365,93,long and silver plane,
2338249,58,28,398,304,a large dragon kite,
2338251,140,231,36,139,dog looking out the window,
2338254,256,69,56,66,the shirt is red,
2338259,249,9,159,46,this is the sky,
2338262,28,46,167,225,black clock in frame,
2338269,0,0,84,70,a picture on a wall,
2338276,27,35,397,317,the oven is open,
2338278,26,15,382,235,three bears on towel,
2338279,4,2,492,367,two people in snow,
2338288,109,35,292,302,this is a doughnut,
2338289,106,382,165,3,Boy standing with his back on the tree.,
2338293,346,133,52,26,smile on woman's face,
2338294,13,189,20,21,a raspberry on top of a dessert,
2338300,103,241,145,86,grass is green in color,
2338301,87,180,38,54,Water in center of fountain,
2338302,131,130,255,169,blue and white plane,
2338308,160,83,210,105,blue and white plane,
2338310,428,134,53,42,a slice of cucumber,
2338311,150,110,84,64,Black vases on wall,
2338312,59,213,120,144,floor is grey in color,
2338315,56,326,8,18,Grass around the base ball field.,
2338316,34,214,352,254,Brown and white cake kept in the plate,
2338320,128,44,370,222,white truck on road,
2338321,113,106,246,150,brown and white cow,
2338322,159,368,187,110,reflection is in the water,
2338323,283,68,65,162,the boy standing near the trees,
2338324,5,186,492,136,a dirt road,
2338331,1,67,74,52,this is a clock,
2338339,112,45,97,114,the tshirt is yellow,
2338344,255,5,16,28,The letter is gray.,
2338346,14,34,51,50,girl has red hat,
2338348,152,163,15,18,The letter is blue.,
2338356,119,155,75,70,red and white sign,
2338363,108,290,260,1,Fron tire of a bike in the air.,
2338371,179,210,139,175,a cow lying on the ground,
2338375,328,219,40,57,this is a glass,
2338378,196,197,41,17,Person's hands painted red.,
2338380,152,277,27,21,Baked muffin on a tray,
