image_id,X,Y,Width,Height,English_text,French_text
2380388,175,27,200,178,beautiful little boy with short brown hair,
2380408,1,2,488,327,A man is on an elephant.,
2380412,359,160,90,175,a cross country skier,
2380414,99,38,392,281,Baby elephant.,
2380424,205,172,86,65,a blue motorcycle in street,
2380428,146,180,185,87,old fashioned car on road,
2380429,116,16,141,160,the head of a boy,
2380435,16,246,110,65,a yellow flower on the stem,
2380449,199,120,32,35,window on side of train car,
2380457,280,78,148,160,yellow front of train,
2380458,47,76,165,340,man holding bear and sign,
2380463,97,125,355,249,the computers on the table,
2380465,91,91,284,402,fire hydrant on a sidewalk,
2380467,146,121,138,149,Building in the background.,
2380468,116,72,172,257,kite flying in sky,
2380474,104,81,359,224,hot dog on white paper,
2380478,157,454,75,44,black metal post under parking meter,
2380481,141,153,176,142,baseball players,
2380493,128,95,82,47,tan cap,
2380498,17,384,93,114,The vase is short.,
2380500,190,29,152,94,a stainless steel fork,
2380505,78,15,207,482,black and white fire hydrant,
2380507,179,5,164,368,dark haired little girl,
2380508,254,121,58,69,grains of white rice,
2380512,105,63,202,44,Lights on the truck.,
2380522,157,50,151,325,The woman is standing.,
2380525,58,163,96,103,man holding a tennis racket,
2380526,68,161,167,147,oversized black metal wheels,
2380530,20,62,440,171,two monitors above desk,
2380534,275,329,223,45,silver-plated teaspoon,
2380536,241,144,61,66,THE SIGN IS RED AND WHITE,
2380537,3,152,171,189,woman sits on bus,
2380538,241,336,166,149,black beans on plate,
2380539,91,163,205,124,a black and white sheep,
2380542,278,59,70,90,zebra's right ear,
2380545,9,0,488,327,Photo taken in a bathroom,
2380559,72,17,385,313,two men sitting on bench,
2380560,420,167,28,29,a red maple leaf on a plane,
2380564,18,16,283,424,a man holding two donuts,
2380565,80,68,292,220,the zebras are visible,
2380569,250,7,122,91,neon hanging lights,
2380576,174,13,236,63,The open blue sky,
2380577,212,107,285,148,golden brown hash browns,
2380590,1,77,497,254,the grass is tall,
2380593,231,175,45,85,grass in a bird's beak,
