image_id,X,Y,Width,Height,English_text,French_text
1682,594,258,194,254,whtie microwave oven,
1683,84,346,163,232,Office chair in front of computer monitor,
1685,468,297,180,288,Blue cardigan draped over blue chair,
1686,1,21,100,192,a row of binders on a shelf,
1687,417,183,141,54,a white piece of paper,
1688,52,254,228,66,White keyboard on top of desk.,
1694,66,306,125,107,an old black tire,
1695,328,155,153,108,Maroon SUV driving down the road,
1698,616,346,91,155,a map hanging on the wall,
1701,131,0,468,44,fluorescent ceiling lights,
1702,112,180,202,108,a tan wooden desk,
1704,2,4,637,474,the blue walls,
1709,287,172,66,116,large window with white sill,
1711,44,32,45,60,red street sign with white lettering,
1714,559,325,26,36,a red sign with a white stripe,
1716,623,336,174,90,car driving on road,
1718,145,153,61,101,blue banner with white decorations,
1719,320,318,48,166,black railingon the sidewalk,
1722,61,141,27,19,Person on the surfboard,
1727,92,148,23,14,Boat in the water,
1730,1,124,133,106,a row of parked cars,
1735,60,256,122,90,a black computer monitor,
1736,56,52,199,107,multicolored rainbow over water,
1738,217,147,36,49,The hedges to the right,
1741,183,193,50,43,a coffee cup on a table,
1742,211,13,27,99,street light is off,
1743,330,113,67,145,man standing in a black suit and blue shirt,
1750,337,311,211,94,car on the road,
1754,668,126,46,66,Yellow and black pedestrian crossing signal,
1755,82,122,25,74,a window on a building,
1764,618,284,49,108,person in black tank top,
1766,59,272,41,138,boy wearing a black shirt,
1775,40,315,185,132,a small gray motorcycle,
1776,104,0,34,34,window on large building,
1779,245,163,229,304,this is a motor vehicle,
1781,373,513,42,74,Two people talking at the bottom of the stairs.,
1783,434,415,326,177,the van is blue white and green,
1784,295,338,57,133,a door way to a business,
1792,585,355,70,106,wheel of the vehicle,
1794,263,247,230,101,a car with four doors,
1795,90,232,62,125,man walking on the street,
1796,318,282,264,112,the white car is parked,
1797,492,237,19,27,the red tip of a pole,
1810,143,308,83,36,a coca cola sign,
1811,74,2,46,24,a window on a building,
1816,37,219,164,69,a red and white umbrella,
1820,318,393,254,205,the head of a man,
1823,199,230,170,125,The picture frame is gold in color.,
1834,178,390,612,209,the stairs leading to entrance,
1837,322,239,20,75,window on the building,
1838,560,294,238,235,this is a taxi cab,
1839,240,143,258,294,large tree with no leaves,
1840,74,365,190,73,work truck is white,
1844,396,369,137,81,car on the road,
1845,308,377,104,70,a white car parked on the side of a street,
1847,321,370,178,83,car on the road,
1849,347,358,264,173,black car parked on the street,
1854,484,245,10,17,window on red brick window,
1861,257,383,162,64,the car is red and parked in the street,
1864,0,88,312,48,windows on the building,
1868,688,288,101,116,window on side of building,
1874,656,129,54,113,window on the building,
1875,676,195,74,376,brown tree trunk,
1876,480,188,110,175,townhouse is painted yellow,
1877,9,312,302,144,a row of parked cars,
1880,599,118,34,107,window on side of a building,
1883,76,22,217,576,man standing wearing orange lifesaving,
1890,304,187,70,91,a pot on the stairs,
1891,390,295,129,153,tall green tree on grass,
1892,6,249,788,333,a vast space of water,
1895,0,309,34,20,moss on the wall,
1896,1,436,796,162,thick trees surrounding the town,
1898,195,198,602,115,Mountains in the background,
1903,480,334,64,81,big white boat traveling in water,
1906,296,123,224,213,a wheel,
1908,72,323,9,20,a red fire hydrant is visible at a distance,
1909,615,451,91,145,The girl's brown hair.,
1910,376,251,32,46,window on front of brick building,
1924,466,271,33,19,window on the building,
1934,610,312,42,67,brown tree trunk,
1936,33,507,41,52,bird near a lake,
1947,43,401,138,64,old shed with a metal roof,
1950,408,55,155,193,tall and brown mountain,
1951,317,326,480,272,the pile of gray and brown rocks,
1952,106,355,187,220,the people are walking,
1959,460,360,66,162,post in the ground,
1960,264,262,27,125,a window with a rounded top,
1964,94,335,113,182,A couple standing together,
1980,10,137,786,461,this is a bed,
1981,270,58,192,648,white door on closet,
1982,25,416,91,102,a black soap dish,
1984,188,125,83,256,a long light is on,
1993,75,26,346,210,Big lampshade on the lamp,
2000,123,277,234,251,radio on a nightstand,
2004,209,88,196,241,Television on the desk,
2005,320,73,60,68,square on the headboard,
2017,621,406,88,130,a white coffee mug,
2018,345,239,142,62,thin pile of white papers,
2019,151,57,382,202,lamp shades on the wall,
2020,453,56,346,538,the dresser is brown,
2025,317,95,289,361,Beige colored corded phone.,
2029,94,48,183,154,picture above the headboard,
2031,357,196,86,164,a orange desk chair,
2034,3,4,365,582,the door frame is white in color,
2039,4,5,773,588,Spotlessly clean dining room,
2042,453,80,307,332,window with a white painted frame,
2043,72,466,360,128,a portion of grass grown beside the dirt,
2045,432,329,27,24,metal door knob,
2047,3,229,162,363,this is a jeep,
2051,165,347,100,104,the tea kettle is silver,
2054,386,133,109,397,the door is whit and rectangular,
2055,107,230,481,330,sofa in the corner of the room,
2056,3,258,92,165,this is a grey television,
2059,334,145,78,88,the picture is on the wall,
