image_id,X,Y,Width,Height,English_text,French_text
2391009,221,187,222,125,Sharp knife cutting carrot into small pieces,
2391012,28,17,470,352,bathroom setting with sink,
2391013,24,1,470,369,pizza in a pizza box,
2391016,310,0,187,186,a tall green tree,
2391017,243,254,37,25,edge of a bread,
2391024,378,152,58,60,this is the sky,
2391025,17,61,82,47,a wire,
2391026,72,206,158,140,laptop on a desk,
2391027,84,148,32,52,A black covered skiier,
2391031,272,423,10,28,leg of a cow,
2391034,199,10,195,92,Lighted brown ceiling fan with five blades,
2391041,194,136,94,84,this is a bear,
2391044,284,235,18,37,the water is clear,
2391045,170,117,27,26,this is a cap,
2391055,163,107,133,121,sun peeking through clouds,
2391067,232,82,105,118,Minute hand of large clock,
2391070,181,227,88,68,Old Dilapidated Yellow Vehicle,
2391080,317,148,41,72,part of a graphic,
2391082,242,39,211,333,Giraffe looks at the camera,
2391083,277,174,22,33,edge of an umbrella,
2391092,38,0,382,372,Man playing tennis.,
2391107,189,70,105,98,the hat is big,
2391115,2,92,493,252,A half eaten sandwich.,
2391125,39,321,144,174,back of yellow bicycle,
2391126,116,6,82,262,the black spire on a building,
2391128,13,156,68,43,yellow flowers on the hillside,
2391130,343,188,126,112,coffee mug on a desk,
2391133,69,333,83,62,tennis balls on basket,
2391151,75,90,360,190,a very quiet intersection,
2391152,353,193,8,20,white mark is spotted,
2391153,41,160,169,49,The word LANDS.,
2391158,383,7,87,175,the trunk is sliced,
2391165,310,8,101,31,this is the sky,
2391181,325,26,87,50,White frisbee being thrown,
2391182,268,130,29,13,edge of a speck,
2391183,346,170,20,17,Black tire on van,
2391185,13,90,402,242,three people behind table,
2391216,53,85,177,166,Two Asian men sitting on a cart,
2391226,108,35,81,84,cross on a ship,
2391228,273,232,127,80,this is a boat,
2391231,345,4,154,50,an orange black and white boat,
2391238,46,132,114,138,the trees has no leaves,
2391240,175,163,140,209,man playing frisbee in the yard,
2391240,175,163,140,209,man playing frisbee in the yard,
2391242,294,226,75,74,The man has his finger in his mouth.,
2391243,301,36,83,61,a pink hat on top of her head,
2391248,15,150,185,102,the cat is sleeping,
2391250,206,275,107,82,the keyboard is black,
2391251,338,85,52,108,this is the sky,
2391254,120,85,59,212,Barry Bonds standing in batters box,
2391256,116,233,127,119,red bowl of tubers,
2391263,40,12,445,347,dark cat on blue motorcycle,
2391269,247,238,163,130,A lot of branches are on the ground.,
2391275,108,227,117,104,toilet in the room,
2391285,0,0,373,499,Produce market.,
2391287,180,22,215,350,Woman skier walking in the snow,
2391290,389,125,27,19,top of a mountain,
2391299,236,76,170,163,queen sized black bed with white sheets,
2391300,89,82,136,229,this is a lady,
2391302,76,37,174,182,red and green hydrant,
2391306,17,78,302,222,the keyboard is old,
2391310,201,197,21,17,an earring,
2391312,75,19,132,133,clock hang on wall,
2391313,24,175,129,75,Man holding a plate of pizza,
2391317,45,2,205,191,a bathroom stall,
2391326,128,85,125,227,A boy swinging a bat,
2391327,28,98,445,165,a white plane on a landing lane,
2391329,216,10,39,42,The sky is blue.,
2391338,350,201,89,110,A white line,
2391342,272,248,49,76,the sky,
2391350,77,43,268,278,many different bikes,
2391355,168,15,7,6,Green alligator on white hat,
2391358,51,101,442,139,this is a plane,
2391367,124,79,165,144,bird standing on branch,
2391370,130,182,65,98,white snow,
2391372,76,273,80,90,a small red box,
2391379,2,78,216,155,The people sit together at the table,
2391380,27,5,421,391,woman at a table,
2391387,109,91,238,148,Red sign on side of road.,
2391388,379,72,32,20,part of some grass,
2391392,18,202,122,167,green clock,
2391404,193,52,94,196,this is a cell phone,
2391409,305,72,68,57,camera flash reflection suggest object has shine,
2391412,7,33,453,306,Two people are standing.,
2391414,227,211,104,80,a fence,
2391421,130,0,138,134,a frame on wall,
2391424,20,22,458,337,There are three giraffe statues,
2391430,138,197,65,15,NON SKATERS DO NOT WEAR HELMETS,
2391432,7,86,230,287,a dog wearing a purple harness,
2391438,281,123,35,46,part of a bicep,
2391445,377,55,32,40,visible icon on laptop,
2391448,37,160,105,119,green plants are visible,
2391453,40,2,380,339,a little girl holding a hairdryer,
2391454,87,8,52,25,The ceiling is white.,
2391455,267,288,21,52,the sky,
2391457,133,373,123,72,yellow bowl with liquid being held,
2391459,291,170,125,140,this is the ground,
2391464,218,441,32,55,the snow is white,
2391482,112,199,60,60,yellow lemons are visible,
2391483,113,53,76,65,sign above the street,
2391487,209,306,52,55,part of a runway,
2391492,73,135,35,48,Woman in a red coat sitting down,
2391493,324,98,100,184,A clock,
2391494,141,30,172,168,polar bear holding green ball,
2391495,160,195,110,88,A white car,
2391501,13,372,52,45,red bus,
2391506,51,58,152,226,boy on a skateboard,
2391509,373,233,54,138,A jar,
2391510,22,56,205,317,Child swinging baseball bat,
2391513,93,36,171,250,batter in the batter's box,
2391515,222,205,174,140,the rail road,
2391516,94,355,73,73,green flowers on wedding cake,
2391517,120,111,228,228,two birds in water,
2391520,200,44,46,56,part of a metal,
2391521,289,226,27,56,the ground,
2391530,59,287,79,99,a chain,
2391534,164,100,128,192,the swimsuit is black,
2391537,122,187,68,71,gradient blue beach water,
2391538,265,57,175,272,a tennis player,
2391541,317,18,111,142,black and white zebra,
2391544,18,55,47,42,bike image on glass,
2391552,119,180,47,63,man holding a roper,
2391553,251,244,26,18,part of a ground,
2391555,196,240,59,90,the sand is white,
2391556,410,218,14,12,the barn is red,
2391565,129,178,208,117,Mashed potatoes in an oven,
2391566,8,6,291,454,some rusty pipes,
2391570,57,81,174,376,little girl wearing stripped shirt,
2391576,42,0,338,342,Two people on a ski lift.,
2391579,405,162,91,60,fallen leaves on grass,
2391580,3,3,95,47,a photographer's watermark,
2391583,7,57,487,161,bridge on top of water,
2391585,156,190,108,103,The horse is standing,
2391586,162,32,100,39,A can on the stone wall.,
2391592,114,333,23,25,a red backpack on a skiers back,
2391600,25,46,280,135,pie on white plate,
2391602,270,177,132,87,Triumph Motorcycle logo,
2391604,202,147,84,95,a pepperoni on the pizza,
2391608,81,50,320,305,Apples cut to eat.,
2391615,218,43,66,62,A round wall clock,
2391623,164,141,95,35,a light blue canopy of an umbrella,
2391626,140,20,300,268,a baby gray elephant,
2391634,8,195,215,137,white toilet in bathroom,
2391639,104,276,147,121,Her shorts are pink,
2391643,200,78,136,142,a clock on a wooden arched platform,
2391647,125,269,57,145,a small girl with a scooter,
2391648,118,57,365,310,The cake is white,
2391649,61,170,320,260,a black laptop computer,
2391650,3,66,480,306,a blue truck,
2391661,11,147,432,122,A train on the track,
2391665,124,95,126,152,person wearing blue helmet,
2391666,324,213,155,105,a red and white sign,
2391669,178,180,191,145,a dining room table and chairs,
2391673,9,2,483,360,A table scene,
2391679,0,10,373,438,an ornate mirror on a yellow wall,
2391686,208,40,82,48,Clock on a building.,
2391694,143,60,161,259,giraffe,
2391699,206,73,77,67,A black beanie.,
2391704,228,35,68,226,person in blue helmet is snowboarding,
2391706,11,105,85,81,umpire wearing a blue short sleeve shirt,
2391707,74,193,16,57,Green moss on branch,
2391709,66,103,216,395,an orange cat on a brown couch,
2391713,20,63,278,278,Flowers in the vase.,
2391715,40,224,270,198,wooly gorilla has somewhat devious eyes,
2391720,151,51,135,176,skateboarder performing tricks in park,
2391726,64,441,110,29,A silver phone.,
2391731,6,0,485,288,Cows in a field,
2391733,19,55,430,243,The wave is breaking,
2391734,295,0,76,75,man wearing a gray safety helmet,
2391737,279,113,118,127,Double decker bus on the right of another bus,
2391741,65,145,99,135,A person swinging a racket,
2391742,28,208,303,257,a toy Harey Davidson motorcycle,
2391744,301,271,105,49,green foliage in pen,
2391751,156,202,19,30,Red light shining on traffic signal,
2391752,260,180,85,43,The umbrella in the picture is blue and white.,
2391753,230,76,57,31,Dark blue toboggan on head,
2391757,352,160,62,161,A woman sitting down.,
2391759,257,235,204,65,white plane with blue writing,
2391761,328,10,90,305,a carved stone column,
2391767,97,147,196,75,bottom street sign,
2391770,178,42,23,47,red and white jet,
2391778,48,108,428,145,the jet is on the runway,
2391779,118,123,300,171,two boys using Apple computers,
2391782,441,244,30,20,Person has brown hair.,
2391791,31,52,335,117,a striped deck umbrella,
2391792,105,175,200,157,someone needs to feed these animals ASAP! sooner than ASAP! a year ago! this is wretched!,
2391799,251,154,203,125,huge bananas bunch on top of building,
2391801,41,191,195,110,red and white tug boat,
2391802,1,71,388,260,Horses and jockeys running in a race,
2391805,187,25,179,135,a man wearing glasses,
2391806,108,53,157,99,green colored broccoli,
2391812,440,195,58,57,lone donut left behind,
2391814,342,31,154,128,a picture hanging above a bed,
2391815,198,50,80,109,a blue sticker,
2391817,93,179,148,140,dirty cup on desk,
2391818,93,43,341,247,man riding elephant in river,
2391826,215,25,110,42,white shower curtain rod,
2391828,251,50,95,117,a pair of bedside lamps,
2391830,120,188,219,149,Bicycle on the road,
2391836,156,249,82,79,Horse rolling in the dirt,
2391843,73,1,283,490,Man sitting in front of a desk.,
2391851,19,313,73,138,a white toilet with the lid up,
2391862,239,56,103,206,a head of raw broccoli,
2391864,245,24,195,177,chair is green,
2391865,42,143,415,153,The crust is golden brown,
2391866,140,35,39,25,a small brown ponytail,
2391873,3,9,434,288,The colorful starred umbrella.,
2391876,247,111,193,140,The girl has a tennis racket,
2391879,8,220,348,270,Assorted glazed donuts,
2391886,255,112,27,77,a red stop sign next to road,
2391887,230,92,65,60,male surfer using black wet suit,
2391893,136,165,290,90,pickup truck is green,
2391895,182,66,150,76,man's jacket is red,
2391900,53,64,391,257,Sausage pizza,
2391901,371,100,47,50,woman's hair is blonde,
2391903,48,93,277,125,bench,
2391904,415,66,82,76,silver spoon and butter knife,
2391908,44,288,122,36,the cars are red,
2391911,247,251,60,37,a skateboard with white wheels,
2391913,88,29,191,301,a man bending over,
2391921,41,62,161,227,The man is serving the ball,
2391924,171,49,115,107,woman surfing in the ocean,
2391925,250,129,55,42,a red apple in a baby's hands,
2391932,349,204,109,152,black lamp post with three lamps,
2391936,6,8,479,273,the scene is in the hospital,
