image_id,X,Y,Width,Height,English_text,French_text
2323530,109,22,94,67,person wearing a helmet,
2323533,41,71,129,212,white and black zebra,
2323536,392,173,30,94,black support on umbrella,
2323538,211,58,41,17,airplane is flying,
2323540,57,286,70,55,fluffy sheep in field,
2323541,127,128,216,177,monkey sitting eating a banana,
2323548,173,271,48,32,cake mix in pan,
2323550,405,34,62,63,sail in sky,
2323552,389,304,44,15,Man wearing shoes,
2323554,58,278,81,166,a chalkboard with writing on it उस पर लेखन के साथ चॉकबोर्ड,
2323559,6,142,492,119,there are many people,
2323561,13,12,461,470,a motorbike is on a counter,
2323563,106,170,182,287,White and blue color board kept in the road,
2323565,13,89,337,131,Large yellow surfboard,
2323573,433,141,60,137,MAN IS seated beside the door,
2323574,163,213,110,60,cooked green jalapeno pepper,
2323579,198,148,20,7,red stripe on shirt,
2323580,246,132,10,19,white letter on sign,
2323584,342,67,120,251,motorcycle sitting by wall,
2323588,129,207,102,48,name on the train,
2323591,95,33,388,197,A train is on the railroad tracks,
2323592,1,243,44,89,leaf on a plant,
2323593,354,69,126,117,a yellow sticky note on front,
2323597,56,195,20,30,banner from a pole,
2323601,149,0,28,20,window of a building,
2323605,96,103,219,313,a ypung kid in the picture,
2323610,112,13,180,439,People inside playing with frisbee.,
2323621,71,36,360,295,guy and girl playing a video game,
2323623,34,70,132,220,green colored broccoli,
2323624,161,25,69,57,The woman is brushing her hair.,
2323632,228,428,28,25,The man sitting in a yellow shirt.,
2323634,107,37,138,372,A silver travelling suit case,
2323637,119,69,57,40,eyes on the image,
2323639,111,105,30,37,traffic light shining red,
2323640,31,21,83,63,Red ornament on the tree.,
2323642,271,26,57,44,warm head hat worn by the person,
2323648,289,32,115,206,open white door with knob,
2323650,99,8,49,34,clothing on young man,
2323654,34,89,266,369,a girl holding an umbrella,
2323658,194,64,300,221,The dog has white spots,
2323662,232,134,185,192,a statue is by the window,
2323663,55,192,201,79,silver train on the train tracks,
2323668,58,40,322,429,Baseball player swinging the bat.,
2323675,18,2,475,189,spectators seated behind blue barrier,
2323679,95,97,208,222,view is ina bathroom,
2323681,340,281,157,7,small pier sticking out into the water,
2323683,181,275,253,180,dark shadows on the ground,
2323690,172,175,234,107,people on a boat,
2323691,66,57,400,275,a plane is in air,
2323694,135,37,315,390,ram standing on the grass,
2323695,380,5,117,99,trees with green leaves,
2323710,303,43,130,207,yellow and red motorcycle,
2323712,133,361,174,126,people holding umbrellas and walking,
2323714,81,228,34,95,grey colored elephant leg,
2323717,251,228,22,30,green leaf on cake,
2323718,26,17,264,408,a happy smiling man,
2323720,157,123,46,45,pink petal on flower,
2323722,361,145,60,69,clock lying on wood,
2323725,11,10,488,322,young boys are playing soccer,
2323732,62,351,10,12,yellow flower in glass,
2323741,8,13,220,161,window in the kitchen,
2323748,286,24,5,10,white print style letter,
2323751,98,244,180,189,the golden toilet seat of the toilet,
2323753,88,52,405,277,a woman holding a red umbrella,
2323762,344,61,85,50,a pair of sunglasses,
2323763,13,10,451,343,many clay vases,
2323766,114,128,344,252,person sitting in a chair,
2323767,2,183,492,190,paved street with thick white stripes at crosswalks,
2323769,162,154,195,88,white remote with buttons,
2323771,373,191,50,84,person holding a surf board,
2323776,300,109,114,71,Black fan sitting on top the toilet.,
2323778,150,47,38,42,the frisbee is white,
2323780,336,116,88,212,a kid on the grass,
2323782,192,110,100,178,vegetable is cooked,
2323783,341,104,61,226,man playing tennis on court,
2323798,55,9,330,442,skateboarder doing a trick on a ramp,
2323803,124,99,90,32,tool on fire hydrant,
2323806,90,181,219,76,pizza slicer in the middle of the pan,
2323808,50,190,62,65,a green t-shirt,
2323809,253,203,245,166,a plastic bag on a tray,
2323812,343,58,146,315,A snow covered stop and go light,
2323813,237,190,79,40,baby inspecting green and yellow toothbrush,
2323814,322,9,155,252,Man kneeling down in the snow.,
2323827,392,81,57,73,A red stop sign,
2323836,241,334,232,125,nice waves in the ocean,
2323839,186,282,202,30,a pair of skis,
2323851,272,88,165,162,person riding a horse,
2323857,57,449,73,23,Long sleeve blue t-shirt on man's body.,
2323860,383,226,38,41,dead bush in field,
2323864,137,145,44,56,black helmet on the head,
2323870,3,2,495,64,hazy over rocky terrain,
2323875,142,251,114,15,Sanwich cut in halves on the plate.,
2323889,124,297,127,66,small amount of wine,
2323892,0,0,498,330,Men playing baseball.,
